tournament_id,tournament_name,referee_id,family_name,given_name,country_name,confederation_id,confederation_name,confederation_code
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,14d8f51c-9d39-54dc-a91c-bea4cb8506d3,Carvajal,María,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,1c39ce74-e2dd-549d-bde9-e3c60ac6e643,Monzul,Kateryna,Ukraine,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,26a4b548-c0f6-5ea5-9b95-9bb0d8cfc24a,Keighley,Anna-Marie,New Zealand,af3baf15-a112-506c-a9a3-872a8414a8e2,Oceania Football Confederation,OFC
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,362df23a-6726-5171-b07c-1364e96694be,Reibelt,Casey,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,6165c24c-ba65-56fa-8fde-c8fad016c7f9,Adámková,Jana,Czech Republic,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,72403c45-4c10-556e-a05c-9dd8898204c4,Fortunato,Laura,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,728d440f-7556-57b8-82f4-acd3fb4df2b8,Ri,Hyang-ok,North Korea,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,81781b4a-5c78-5e1c-bb2e-92607dd4ed98,Yamashita,Yoshimi,Japan,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,87b2bcd9-4253-5348-99c2-60b819de58fd,Frappart,Stéphanie,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,90b84121-71bc-5ee7-95d4-8891670a78f0,Borjas,Melissa,Honduras,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,971dce39-f541-5d4b-8fa5-cd7a5787026d,Pustovoitova,Anastasia,Russia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,9bb784e2-63bf-56db-91e7-871cbe1d9135,Jacewicz,Kate,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,9c1bb076-29e7-5c02-8183-dac4a7368319,Steinhaus,Bibiana,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,a9cbe310-ab99-5073-a677-ef43f136328b,Mukansanga,Salima,Rwanda,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,b34d0959-f512-5a93-a0d3-6ff0e039e059,Hussein,Riem,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,c74ee624-453f-59bb-b9eb-584ee618a167,Braz,Sandra,Portugal,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,c8d4cb47-7eca-5a8a-ae68-0a620b87687d,Kulcsár,Katalin,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,cc0e0c11-6b85-53d5-bb2b-48850620c5e2,Staubli,Esther,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,e37a6db5-41d3-5c58-beaf-4588b7297486,Venegas,Lucila,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,e86967cc-dfd8-5e5a-b20c-212019a0df4a,Alves Batista,Edina,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,ee734092-ef08-50b0-8f10-0666c9279407,Qin,Liang,China,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,f17a95f8-05f4-5ca2-b802-116fee3fa64f,Beaudoin,Marie-Soleil,Canada,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,f4070f05-6689-56d3-9d5e-e3fdb4427158,Umpiérrez,Claudia,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,fa73cbec-ba83-5af8-be6a-fdb80424063f,Tafesse,Lidya,Ethiopia,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1c39ce74-e2dd-549d-bde9-e3c60ac6e643,Monzul,Kateryna,Ukraine,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,21295163-7cfe-5dd6-8b78-9c0fde4ed09b,Martínez,Yeimy,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,26a4b548-c0f6-5ea5-9b95-9bb0d8cfc24a,Keighley,Anna-Marie,New Zealand,af3baf15-a112-506c-a9a3-872a8414a8e2,Oceania Football Confederation,OFC
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,29d60382-0013-5eb8-a9ad-6ad881026094,di Iorio,Salomé,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,4a66a450-9ece-57b9-87ff-685f8054238d,Yamagishi,Sachiko,Japan,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,4bea41d9-6240-5e57-9c6e-743084e1de5f,Neguel,Thérèse,Cameroon,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,4f162083-afdd-544e-bcd4-d944be842efe,Mitsi,Efthalia,Greece,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,5cdd5d87-28d5-5942-9c31-c6d6a909083c,Alvarado,Quetzalli,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,728d440f-7556-57b8-82f4-acd3fb4df2b8,Ri,Hyang-ok,North Korea,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,87b2bcd9-4253-5348-99c2-60b819de58fd,Frappart,Stéphanie,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,90b84121-71bc-5ee7-95d4-8891670a78f0,Borjas,Melissa,Honduras,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,9c1bb076-29e7-5c02-8183-dac4a7368319,Steinhaus,Bibiana,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,b3688c15-962b-5014-8068-453f517f72bf,Gani,Rita,Malaysia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,c36603f1-f7de-5c23-9261-b76481b24509,Domka,Margaret,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,c8d4cb47-7eca-5a8a-ae68-0a620b87687d,Kulcsár,Katalin,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,cc0e0c11-6b85-53d5-bb2b-48850620c5e2,Staubli,Esther,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,d4735a6e-687c-5e8c-ae4c-e9f65f61b1a1,Chenard,Carol Anne,Canada,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,dcc96dd5-44a8-516b-b481-1bd9a28cfd26,Albon,Teodora,Romania,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,e3035d18-8ea8-5872-8db4-53d495961156,Vitulano,Carina,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,e37a6db5-41d3-5c58-beaf-4588b7297486,Venegas,Lucila,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,e3c03d1b-146a-5ae4-ab2f-d8b8a9471520,Lengwe,Gladys,Zambia,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,ee734092-ef08-50b0-8f10-0666c9279407,Qin,Liang,China,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,f4070f05-6689-56d3-9d5e-e3fdb4427158,Umpiérrez,Claudia,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,fccaddd3-f7f9-56c8-b5d5-2f280fba4bce,Larsson,Pernilla,Sweden,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,014ad6d7-5d18-579a-914b-873974f996f2,Pardo,Martha Liliana,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,0473c842-b48f-58f0-8973-353813be0cca,Ogston,Tammy,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1c8d97d8-fb77-5b5b-95d2-55ba9065048f,Siqueira,Maria Edilene,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,277c9b7b-6e47-5dcf-a4a3-86a6679f2c55,Hunt,Sandra,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,2d65e9df-0d87-5e76-9d14-cc93c6cfe1eb,Denoncourt,Sonia,Canada,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,2da9e5a7-adc3-5894-b096-54fcc4d1d138,Nielsen,Gitte,Denmark,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,3ae3118b-5a72-5c7c-93f6-f3f34652703c,Gaye,Fatou,Senegal,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,3d234ecd-c645-5c02-a571-67162909caf4,Abidoye,Bola Elizabeth,Nigeria,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,47af5f2e-481f-57e9-ac94-8dc51c754427,Contreras,Marisela,Venezuela,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,59701a53-4203-5b0b-a0d1-83a702a72729,Günthner,Elke,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,5a31a1c3-6ac8-540b-a532-f33ab4a653ff,Seitz,Kari,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,97c450cf-c01e-5c6b-a130-d5a8dc6933d2,Tovar,Virginia,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,a8c206ff-7b9e-5b14-b4a4-87006354de7e,Petignat,Nicole,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,bb3a66bb-406b-5c50-a2e6-f622c17d9098,Im,Eun-ju,South Korea,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,c06fa0a4-f684-5ca6-819b-a5ce6098f763,Elovirta,Katriina,Finland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,c2dba6cc-2719-5278-aeed-5069c9d80a0e,Zuo,Xiudi,China,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,0e3aad83-4cdf-50fe-8d65-58961257df59,Macías,José,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,3686b052-70fa-5fdf-be9d-4585073800a9,Saucedo,Ulises,Bolivia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,593430c8-9c54-5c61-aeed-13378b82216d,Mateucci,Francisco,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,5abdf13c-8295-5fb6-a17f-da744da33750,Vallarino,Ricardo,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,69e69c5e-aba5-5860-b484-cc3c9c841d74,Warnken,Alberto,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,6c6ea497-7baf-5d0b-95d3-12cbf2d4965a,Christophe,Henri,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,9c502d0e-bf48-55e9-ad03-55e7cc07cc0f,Langenus,John,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,9d2dd20e-5d23-5d1f-a5cd-9ab04faa3fbb,Lombardi,Domingo,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,c10dd3d1-249f-5832-8fe9-fa4ca006c83a,Tejada,Aníbal,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,c54d3a84-c04a-5dcb-b468-0f5bd16d659b,Balvay,Thomas,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,d5c58161-7a21-5a07-b281-56628ac2acfe,de Almeida Rêgo,Gilberto,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,03b33cca-29e1-58ce-966f-e31845ed28cc,McCabe,George,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,077c1ac8-d850-5ba7-9af6-5a81a7cd3b14,Dienst,Gottfried,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,106120c6-e2fb-524b-b9f9-440ae61ef99d,Finney,Jim,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,27def076-ce78-51d7-a481-aeaa0673a829,Ashkenazi,Menachem,Israel,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,2cab4f45-58bc-541b-a3ac-4161ca090d5a,Yamasaki Maldonado,Arturo,Peru,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,31e3a328-2c82-54bd-ac3a-c6d244f29319,Zsolt,István,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,41fbcda3-a291-5a9a-9154-fdd4de8e2f50,Garay Gardeazábal,Juan,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,4b8b9662-bbcb-543c-a3f7-44d391a37677,Campos,Joaquim,Portugal,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,772c0eb9-f08f-5169-806b-42411b7f5d24,Phillips,Hugh,Scotland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,7e3ed42a-4d31-5006-ba28-a60e3956fe23,Kreitlein,Rudolf,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,7ed483b0-96b3-58e0-9434-f682fa232d81,Zečević,Konstantin,Yugoslavia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,8c0c81fb-cfba-5e4f-ba61-2d5f82d64ebb,Galba,Karol,Czechoslovakia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,945afb78-8afe-53c6-ae35-684c24096e03,Bahramov,Tofiq,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,9d03534b-33d0-50d3-af57-94d20e6278d2,Codesal,José María,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,9d1067b3-81b1-5175-bc5e-44ae4d3127b2,Tschenscher,Kurt,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,a558366a-4925-565b-91ee-e40e80dcd232,Schwinte,Pierre,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,a8ce2495-ab73-569b-9af3-6e18d01e66dc,Adair,John,Northern Ireland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,bc4329c5-6e2a-559f-af85-2b63ffb07a0d,Marques,Armando,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,bce41271-d51b-55a6-b65d-cfdc4b58e106,Lo Bello,Concetto,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,c34ba4c7-b48a-5307-ba7f-610c4684f82d,Dagnall,Ken,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,ce372a65-a5ed-52e8-ad3e-95d500f35bb8,Rumenchev,Dimitar,Bulgaria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,d8eda728-34f7-5018-b916-dba878fa872c,Goicoechea,Roberto,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,de1b257c-6f95-5387-a5f8-051dea457fbe,Kandil,Ali,United Arab Republic,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,e2604d92-1961-5f3f-a5fa-29e1bb320d61,Lööw,Bertil,Sweden,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f86d254e-1c7c-54d2-86f1-f816c3fa4554,Callaghan,Leo,Wales,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,00444dcd-4cbc-583c-8817-d9092d6210a8,Namdar,Jafar,Iran,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,146c82a1-af35-5861-8382-6998b844a054,Bouzo,Farouk,Syria,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,15f0e3f3-2360-5f15-8733-b873d1c3993a,Guerrero Orosco,César,Peru,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,17c4cc7f-208d-549e-9372-01d6fe1f7503,Maksimović,Dušan,Yugoslavia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2b3b85a2-4958-5980-b1ae-6ecb17a19555,Norberto Coerezza,Ángel,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,34cdff68-0010-5c71-8fbd-fd36d93daf46,N'Diaye,Youssou,Senegal,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,37fda00c-6203-54ae-98ec-60341322d1eb,Partridge,Pat,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,38345ddb-d24e-5bad-b7d8-b55eb1893e4d,Silvagno Cavanna,Juan,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
