tournament_id,tournament_name,stage_number,stage_name,group_name,position,team_id,team_name,team_code,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,advanced
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1,group stage,Group E,2,83f65ffa-c76e-5ace-8c09-c87d141a3916,South Korea,KOR,3,1,1,1,4,5,-1,4,TRUE
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1,group stage,Group E,3,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,3,0,2,1,3,4,-1,2,FALSE
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1,group stage,Group E,4,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,3,0,1,2,2,4,-2,1,FALSE
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1,group stage,Group F,1,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,3,2,0,1,6,2,4,6,TRUE
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1,group stage,Group F,2,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,3,2,0,1,4,3,1,6,TRUE
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1,group stage,Group F,3,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,3,1,1,1,4,3,1,4,TRUE
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1,group stage,Group F,4,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,3,0,1,2,2,8,-6,1,FALSE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group A,1,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,3,3,0,0,13,1,12,9,TRUE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group A,2,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,3,2,0,1,5,8,-3,6,TRUE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group A,3,58ce2aac-d181-51c6-9f50-fc3e8643d0e1,North Korea,PRK,3,1,0,2,4,6,-2,3,FALSE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group A,4,dfb099cc-e7ea-5e4f-b492-bdbf6e8e179b,Denmark,DNK,3,0,0,3,1,8,-7,0,FALSE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group B,1,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,3,2,1,0,12,4,8,7,TRUE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group B,2,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,3,1,2,0,10,4,6,5,TRUE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group B,3,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,3,1,1,1,3,3,0,4,FALSE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group B,4,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,3,0,0,3,1,15,-14,0,FALSE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group C,1,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,3,3,0,0,13,2,11,9,TRUE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group C,2,6eb0485e-97e8-57e7-bf93-6c300f3e003a,Russia,RUS,3,2,0,1,10,3,7,6,TRUE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group C,3,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,3,0,1,2,3,12,-9,1,FALSE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group C,4,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN,3,0,1,2,1,10,-9,1,FALSE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group D,1,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN,3,3,0,0,12,2,10,9,TRUE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group D,2,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,3,2,0,1,6,3,3,6,TRUE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group D,3,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,3,0,1,2,3,7,-4,1,FALSE
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1,group stage,Group D,4,55f8040d-0098-5415-abdf-66098ef3bbee,Ghana,GHA,3,0,1,2,1,10,-9,1,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 1,1,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,3,3,0,0,10,4,6,6,TRUE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 1,2,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,3,2,0,1,5,3,2,4,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 1,3,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,3,1,0,2,4,3,1,2,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 1,4,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,3,0,0,3,4,13,-9,0,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 2,1,9a9be60e-89da-590c-95a8-6e5802b5deb5,Yugoslavia,YUG,2,2,0,0,6,1,5,4,TRUE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 2,2,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,2,1,0,1,5,2,3,2,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 2,3,97c63301-8b06-5bfb-8909-40b555c7c9e3,Bolivia,BOL,2,0,0,2,0,8,-8,0,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 3,1,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,2,2,0,0,5,0,5,4,TRUE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 3,2,da4d79d5-3e18-54b9-916c-997fdef9a796,Romania,ROU,2,1,0,1,3,5,-2,2,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 3,3,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER,2,0,0,2,1,4,-3,0,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 4,1,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,2,2,0,0,6,0,6,4,TRUE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 4,2,9678d2a4-5323-5082-b115-575366fb384a,Paraguay,PRY,2,1,0,1,1,3,-2,2,FALSE
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1,group stage,Group 4,3,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL,2,0,0,2,0,4,-4,0,FALSE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 1,1,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,3,2,1,0,4,0,4,5,TRUE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 1,2,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,3,1,2,0,2,1,1,4,TRUE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 1,3,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,3,0,2,1,1,3,-2,2,FALSE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 1,4,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,3,0,1,2,2,5,-3,1,FALSE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 2,1,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,3,2,1,0,7,1,6,5,TRUE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 2,2,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,3,2,1,0,4,1,3,5,TRUE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 2,3,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,3,1,0,2,4,5,-1,2,FALSE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 2,4,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,3,0,0,3,1,9,-8,0,FALSE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 3,1,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,3,3,0,0,9,2,7,6,TRUE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 3,2,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN,3,2,0,1,7,5,2,4,TRUE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 3,3,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,3,1,0,2,4,6,-2,2,FALSE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 3,4,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR,3,0,0,3,1,8,-7,0,FALSE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 4,1,6c983d26-03e1-5649-a13f-42b61e101a0e,Soviet Union,SUN,3,3,0,0,6,1,5,6,TRUE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 4,2,58ce2aac-d181-51c6-9f50-fc3e8643d0e1,North Korea,PRK,3,1,1,1,2,4,-2,3,TRUE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 4,3,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,3,1,0,2,2,2,0,2,FALSE
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,1,group stage,Group 4,4,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,3,0,1,2,2,5,-3,1,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 1,1,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,3,3,0,0,6,2,4,6,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 1,2,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,3,2,0,1,4,3,1,4,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 1,3,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,3,1,0,2,5,5,0,2,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 1,4,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN,3,0,0,3,3,8,-5,0,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 2,1,fc0455f9-aa03-5b3d-9b41-41854289e993,Poland,POL,3,2,1,0,4,1,3,5,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 2,2,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,3,1,2,0,6,0,6,4,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 2,3,b627769a-7468-5b82-85ee-a38f3d71a3c6,Tunisia,TUN,3,1,1,1,3,2,1,3,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 2,4,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,3,0,0,3,2,12,-10,0,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 3,1,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,3,2,0,1,3,2,1,4,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 3,2,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,3,1,2,0,2,1,1,4,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 3,3,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,3,1,1,1,2,2,0,3,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 3,4,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,3,0,1,2,1,3,-2,1,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 4,1,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER,3,2,1,0,7,2,5,5,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 4,2,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,3,1,1,1,5,3,2,3,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 4,3,fc2ce361-82ed-537a-85f1-ff8f384d11b1,Scotland,SCO,3,1,1,1,5,6,-1,3,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,1,first group stage,Group 4,4,f22d85b4-6cde-5f4e-8119-b3b69a2ba879,Iran,IRN,3,0,1,2,2,8,-6,1,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2,second group stage,Group A,1,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,3,2,1,0,9,4,5,5,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2,second group stage,Group A,2,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,3,1,1,1,2,2,0,3,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2,second group stage,Group A,3,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,3,0,2,1,4,5,-1,2,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2,second group stage,Group A,4,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,3,1,0,2,4,8,-4,2,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2,second group stage,Group B,1,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,3,2,1,0,8,0,8,5,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2,second group stage,Group B,2,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,3,2,1,0,6,1,5,5,TRUE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2,second group stage,Group B,3,fc0455f9-aa03-5b3d-9b41-41854289e993,Poland,POL,3,1,0,2,2,5,-3,2,FALSE
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2,second group stage,Group B,4,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER,3,0,0,3,0,10,-10,0,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group A,1,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,3,2,0,1,9,4,5,6,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group A,2,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,3,2,0,1,5,3,2,6,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group A,3,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN,3,1,0,2,2,4,-2,3,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group A,4,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,3,1,0,2,3,8,-5,3,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group B,1,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,3,3,0,0,17,0,17,9,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group B,2,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,3,2,0,1,6,6,0,6,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group B,3,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,3,0,1,2,5,13,-8,1,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group B,4,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,3,0,1,2,5,14,-9,1,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group C,1,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,3,2,1,0,9,4,5,7,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group C,2,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN,3,2,1,0,10,6,4,7,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group C,3,dfb099cc-e7ea-5e4f-b492-bdbf6e8e179b,Denmark,DNK,3,1,0,2,6,5,1,3,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1,group stage,Group C,4,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,3,0,0,3,3,13,-10,0,FALSE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group A,1,da4d79d5-3e18-54b9-916c-997fdef9a796,Romania,ROU,3,2,0,1,5,5,0,6,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group A,2,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,3,1,1,1,5,4,1,4,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group A,3,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,3,1,1,1,3,3,0,4,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group A,4,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,3,1,0,2,4,5,-1,3,FALSE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group B,1,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,3,2,1,0,6,1,5,7,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group B,2,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,3,1,2,0,6,4,2,5,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group B,3,6eb0485e-97e8-57e7-bf93-6c300f3e003a,Russia,RUS,3,1,0,2,7,6,1,3,FALSE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group B,4,eb88a8cc-be5e-5116-8926-ba595504709a,Cameroon,CMR,3,0,1,2,3,11,-8,1,FALSE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group C,1,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,3,2,1,0,5,3,2,7,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group C,2,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,3,1,2,0,6,4,2,5,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group C,3,83f65ffa-c76e-5ace-8c09-c87d141a3916,South Korea,KOR,3,0,2,1,4,5,-1,2,FALSE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group C,4,97c63301-8b06-5bfb-8909-40b555c7c9e3,Bolivia,BOL,3,0,1,2,1,4,-3,1,FALSE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group D,1,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,3,2,0,1,6,2,4,6,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group D,2,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR,3,2,0,1,6,3,3,6,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group D,3,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,3,2,0,1,6,3,3,6,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group D,4,f23d02ab-e48a-541b-a3d5-efb12f628f6c,Greece,GRC,3,0,0,3,0,10,-10,0,FALSE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group E,1,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,3,1,1,1,3,3,0,4,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group E,2,e39c6163-70b0-5f66-b2d7-540b785eee94,Republic of Ireland,IRL,3,1,1,1,2,2,0,4,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group E,3,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,3,1,1,1,2,2,0,4,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group E,4,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,3,1,1,1,1,1,0,4,FALSE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group F,1,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,3,2,0,1,4,3,1,6,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group F,2,8cca4b99-7e47-5808-9e58-9803329fa50a,Saudi Arabia,SAU,3,2,0,1,4,3,1,6,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group F,3,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL,3,2,0,1,2,1,1,6,TRUE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,1,group stage,Group F,4,265f639f-c7d5-5ca2-b708-b0995f6c2b89,Morocco,MAR,3,0,0,3,2,5,-3,0,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group A,1,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,3,3,0,0,5,0,5,9,TRUE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group A,2,6eb0485e-97e8-57e7-bf93-6c300f3e003a,Russia,RUS,3,2,0,1,8,4,4,6,TRUE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group A,3,8cca4b99-7e47-5808-9e58-9803329fa50a,Saudi Arabia,SAU,3,1,0,2,2,7,-5,3,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group A,4,d499d28a-dd42-5133-8e29-23835731f4ea,Egypt,EGY,3,0,0,3,2,6,-4,0,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group B,1,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,3,1,2,0,6,5,1,5,TRUE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group B,2,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,3,1,2,0,5,4,1,5,TRUE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group B,3,f22d85b4-6cde-5f4e-8119-b3b69a2ba879,Iran,IRN,3,1,1,1,2,2,0,4,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group B,4,265f639f-c7d5-5ca2-b708-b0995f6c2b89,Morocco,MAR,3,0,1,2,2,4,-2,1,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group C,1,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,3,2,1,0,3,1,2,7,TRUE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group C,2,dfb099cc-e7ea-5e4f-b492-bdbf6e8e179b,Denmark,DNK,3,1,2,0,2,1,1,5,TRUE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group C,3,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER,3,1,0,2,2,2,0,3,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,1,group stage,Group C,4,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,3,0,1,2,2,5,-3,1,FALSE
