tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,manager_id,family_name,given_name,country_name
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,46680b46-b438-5af6-93a8-ce140ec89494,New Zealand vs Netherlands,2015-06-06,group stage,Group A,11240419-821b-5fbb-bf15-4906f40e3951,New Zealand,NZL,TRUE,FALSE,2abaac60-63d0-575b-b01d-fef149927c64,Readings,Tony,England
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,46680b46-b438-5af6-93a8-ce140ec89494,New Zealand vs Netherlands,2015-06-06,group stage,Group A,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,FALSE,TRUE,0e050941-c8bf-568c-9b95-1f420a072646,Reijners,Roger,Netherlands
28d9ffd2-6063-5c73-aed8-40f06aeb44db,1990 FIFA Men's World Cup,46a86f3c-240b-51a5-9b33-74b29e45380d,South Korea vs Uruguay,1990-06-21,group stage,Group E,83f65ffa-c76e-5ace-8c09-c87d141a3916,South Korea,KOR,TRUE,FALSE,6bffb4db-0693-52e8-93a3-47d1d142f009,Lee,Hoe-taik,South Korea
28d9ffd2-6063-5c73-aed8-40f06aeb44db,1990 FIFA Men's World Cup,46a86f3c-240b-51a5-9b33-74b29e45380d,South Korea vs Uruguay,1990-06-21,group stage,Group E,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,FALSE,TRUE,3979d791-dc59-53e5-a27d-0efa10327543,Tabárez,Óscar,Uruguay
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,46b125ba-41ab-5bc7-a48b-872485428365,Brazil vs Norway,1998-06-23,group stage,Group A,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,c30d0220-1310-54a9-a3e9-7a7b76d957bd,Zagallo,Mário,Brazil
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,46b125ba-41ab-5bc7-a48b-872485428365,Brazil vs Norway,1998-06-23,group stage,Group A,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,b33e5a5e-adcb-509f-9b6c-956e77917a01,Olsen,Egil,Norway
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,46f8611a-4949-575c-bc3e-43882d082644,Japan vs Canada,1999-06-19,group stage,Group C,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN,TRUE,FALSE,43b8505f-e151-55a0-afc3-270bb507c21f,Miyauchi,Satoshi,Japan
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,46f8611a-4949-575c-bc3e-43882d082644,Japan vs Canada,1999-06-19,group stage,Group C,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,FALSE,TRUE,4ed72a6d-b1a2-5c82-bbc0-ede83e7c96c4,Turnbull,Neil,England
a3355eb2-b9f4-5e9c-92d3-dc9cb37177b6,2010 FIFA Men's World Cup,46f8e6b3-5201-5748-b707-ad02cb824fd8,Algeria vs Slovenia,2010-06-13,group stage,Group C,1e34dbe6-26e7-5736-947c-cb6c9428e165,Algeria,DZA,TRUE,FALSE,24aa60de-af61-54ad-a1e9-5364e9a0884f,Saâdane,Rabah,Algeria
a3355eb2-b9f4-5e9c-92d3-dc9cb37177b6,2010 FIFA Men's World Cup,46f8e6b3-5201-5748-b707-ad02cb824fd8,Algeria vs Slovenia,2010-06-13,group stage,Group C,9c7ec48d-3d9a-501e-b202-7f5c4fc96909,Slovenia,SVN,FALSE,TRUE,529b178d-686f-542c-9431-9f774d961d31,Kek,Matjaž,Slovenia
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,4701e950-e23f-59f3-9fb2-93e6c84bd7d3,West Germany vs Spain,1966-07-20,group stage,Group 2,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,TRUE,FALSE,f1a40b7b-e23d-5f2a-a874-788acf47dcc5,Schön,Helmut,Germany
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,4701e950-e23f-59f3-9fb2-93e6c84bd7d3,West Germany vs Spain,1966-07-20,group stage,Group 2,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,FALSE,TRUE,31ee38ce-0096-5c44-aab3-735a8055b4a8,Villalonga,José,Spain
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,470784bf-811c-5d0f-ad73-68e7d1e1eda1,Germany vs France,2015-06-26,quarter-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,790a45e4-6b66-5e33-a5ef-f2a9d6712b4a,Neid,Silvia,Germany
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,470784bf-811c-5d0f-ad73-68e7d1e1eda1,Germany vs France,2015-06-26,quarter-finals,,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,FALSE,TRUE,7c3d689c-5101-5554-bdb5-e17397cae141,Bergeroo,Philippe,France
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,47fcb7c5-94b3-5dd8-b624-783ed8a8d6c8,United States vs Nigeria,1999-06-24,group stage,Group A,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,TRUE,FALSE,bcb18f3a-df9c-55b0-ab90-77c852c54370,DiCicco,Tony,United States
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,47fcb7c5-94b3-5dd8-b624-783ed8a8d6c8,United States vs Nigeria,1999-06-24,group stage,Group A,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,650f206a-39f3-5889-a3bf-b92f59eae914,Ismaila,Mabo,Nigeria
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,485a4874-3fa1-5539-9be9-839dc44cbee8,Australia vs France,2023-08-12,quarter-finals,,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,a48f6007-18c0-5207-a101-904abcbedf36,Gustavsson,Tony,Sweden
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,485a4874-3fa1-5539-9be9-839dc44cbee8,Australia vs France,2023-08-12,quarter-finals,,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,FALSE,TRUE,5b5a4f33-48e9-5870-8d9c-352678243818,Renard,Hervé,France
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,48cae3b5-f387-50e6-9448-442f4fca8083,Croatia vs Australia,2006-06-22,group stage,Group F,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,TRUE,FALSE,b558d668-25c2-594d-942f-49b2e0b85b4f,Kranjčar,Zlatko,Croatia
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,48cae3b5-f387-50e6-9448-442f4fca8083,Croatia vs Australia,2006-06-22,group stage,Group F,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,FALSE,TRUE,d7eb83fa-ed22-5dcd-b2e9-bc80cff5d33d,Hiddink,Guus,Netherlands
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,4931f5f7-fe90-5b10-aace-ccb330f51168,France vs Mexico,1930-07-13,group stage,Group 1,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,TRUE,FALSE,8e4c2ad5-01b9-5982-8a51-cf3556a688be,Caudron,Raoul,France
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,4931f5f7-fe90-5b10-aace-ccb330f51168,France vs Mexico,1930-07-13,group stage,Group 1,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,FALSE,TRUE,bc29ce5a-93cb-5722-a1af-d9cc1eb5c773,Luque de Serrallonga,Juan,Mexico
a3355eb2-b9f4-5e9c-92d3-dc9cb37177b6,2010 FIFA Men's World Cup,49b69489-06b6-58c1-b2a9-dac03965883c,Brazil vs Chile,2010-06-28,round of 16,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,3bf4535b-0596-5a00-be62-ea74d27881a7,Dunga,,Brazil
a3355eb2-b9f4-5e9c-92d3-dc9cb37177b6,2010 FIFA Men's World Cup,49b69489-06b6-58c1-b2a9-dac03965883c,Brazil vs Chile,2010-06-28,round of 16,,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,FALSE,TRUE,37c5d3e8-85e6-5f0a-9fb1-db323aadf715,Bielsa,Marcelo,Argentina
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,49b9e4cf-32d4-557b-bf20-8e2283241de7,Sweden vs Norway,1991-11-27,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,68e296c2-2c10-56b5-9197-c4c260db946c,Paijkull,Gunilla,Sweden
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,49b9e4cf-32d4-557b-bf20-8e2283241de7,Sweden vs Norway,1991-11-27,semi-finals,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,28c61488-bbe3-5cd6-9065-034c313379a0,Pellerud,Even,Norway
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,49c4300d-ca40-5095-b216-fcfaf0f16fdb,Brazil vs Czechoslovakia,1962-06-02,group stage,Group 3,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,5e9f9a91-26ff-564c-9040-a62c99e4c4b4,Moreira,Aymoré,Brazil
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,49c4300d-ca40-5095-b216-fcfaf0f16fdb,Brazil vs Czechoslovakia,1962-06-02,group stage,Group 3,cf23603f-09d6-52e6-9c7e-fb8db4554297,Czechoslovakia,CSK,FALSE,TRUE,588cf42f-65cc-58e9-8dbe-ec41e031c0f6,Vytlačil,Rudolf,Czechoslovakia
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,4a0b355b-5f04-5318-945e-295df55742ad,Netherlands vs Croatia,1998-07-11,third-place match,,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,TRUE,FALSE,d7eb83fa-ed22-5dcd-b2e9-bc80cff5d33d,Hiddink,Guus,Netherlands
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,4a0b355b-5f04-5318-945e-295df55742ad,Netherlands vs Croatia,1998-07-11,third-place match,,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,FALSE,TRUE,3eaf2605-1f9e-5fc9-bec2-17edac9d64cf,Blažević,Miroslav,Croatia
8e0540a9-ab5d-5e7f-8ed2-417e3e1568a9,1986 FIFA Men's World Cup,4a0bc9ab-99bd-5307-a09b-1259ed38cb3d,Brazil vs Algeria,1986-06-06,group stage,Group D,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,778531ac-47db-5e68-9506-687b1de826d6,Santana,Telê,Brazil
8e0540a9-ab5d-5e7f-8ed2-417e3e1568a9,1986 FIFA Men's World Cup,4a0bc9ab-99bd-5307-a09b-1259ed38cb3d,Brazil vs Algeria,1986-06-06,group stage,Group D,1e34dbe6-26e7-5736-947c-cb6c9428e165,Algeria,DZA,FALSE,TRUE,24aa60de-af61-54ad-a1e9-5364e9a0884f,Saâdane,Rabah,Algeria
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,4a0d6c6b-a328-51ce-af3c-f5fac491d26f,Norway vs Nigeria,1995-06-06,group stage,Group B,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,TRUE,FALSE,28c61488-bbe3-5cd6-9065-034c313379a0,Pellerud,Even,Norway
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,4a0d6c6b-a328-51ce-af3c-f5fac491d26f,Norway vs Nigeria,1995-06-06,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,eca68bb8-41a7-59ef-ad75-531624d0983f,Hamilton,Paul,Nigeria
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,4a21f2e5-387b-5eca-a2a9-2a679ddddc64,Canada vs Cameroon,2019-06-10,group stage,Group E,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,TRUE,FALSE,083bf929-d49d-5827-bbcc-30818bfb9d0b,Heiner-Møller,Kenneth,Denmark
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,4a21f2e5-387b-5eca-a2a9-2a679ddddc64,Canada vs Cameroon,2019-06-10,group stage,Group E,eb88a8cc-be5e-5116-8926-ba595504709a,Cameroon,CMR,FALSE,TRUE,0dcc1801-2e81-5e85-a217-d8699d4bb3c2,Djeumfa,Alain,Cameroon
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,4a37a7c8-2122-5a71-ad4e-8e695a83c7bf,Portugal vs Bulgaria,1966-07-16,group stage,Group 3,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,947f3750-f81a-5a4c-b5d5-773f331196df,Glória,Otto,Brazil
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,4a37a7c8-2122-5a71-ad4e-8e695a83c7bf,Portugal vs Bulgaria,1966-07-16,group stage,Group 3,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR,FALSE,TRUE,588cf42f-65cc-58e9-8dbe-ec41e031c0f6,Vytlačil,Rudolf,Czechoslovakia
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,4a439b16-0388-5195-b53c-6c4fb3b88d2f,Argentina vs Brazil,1978-06-18,second group stage,Group B,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,TRUE,FALSE,d45697d5-2306-518c-9d0b-7a186703cde7,Menotti,César Luis,Argentina
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,4a439b16-0388-5195-b53c-6c4fb3b88d2f,Argentina vs Brazil,1978-06-18,second group stage,Group B,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,FALSE,TRUE,54118a7c-f11e-5fe8-b5ef-663b2c7a1692,Coutinho,Cláudio,Brazil
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,4a461703-480d-5281-9e6f-f0e1be08b1a7,Portugal vs Uruguay,2022-11-28,group stage,Group H,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,c3d6645a-a87c-5c22-b380-03b193f92781,Santos,Fernando,Portugal
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,4a461703-480d-5281-9e6f-f0e1be08b1a7,Portugal vs Uruguay,2022-11-28,group stage,Group H,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,FALSE,TRUE,6b6c0f76-62b2-55c2-869c-14c838c83ed5,Alonso,Diego,Uruguay
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,4a74e106-3784-5f74-bb4e-a1fa6a024024,South Korea vs Bolivia,1994-06-23,group stage,Group C,83f65ffa-c76e-5ace-8c09-c87d141a3916,South Korea,KOR,TRUE,FALSE,c69c7517-733e-5f62-a134-6306c47f1b3b,Kim,Ho,South Korea
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,4a74e106-3784-5f74-bb4e-a1fa6a024024,South Korea vs Bolivia,1994-06-23,group stage,Group C,97c63301-8b06-5bfb-8909-40b555c7c9e3,Bolivia,BOL,FALSE,TRUE,9102fe9e-47ca-59bf-ab8b-57b6e1937e2b,Azkargorta,Xabier,Spain
5d9da256-e241-508e-85a7-5a17c07f186a,1950 FIFA Men's World Cup,4a9600bb-4dce-5bc6-832a-5e4a32d762ee,Uruguay vs Bolivia,1950-07-02,group stage,Group 4,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,TRUE,FALSE,f84426ce-28fd-5535-8ecb-f0c7ae1688c6,López,Juan,Uruguay
5d9da256-e241-508e-85a7-5a17c07f186a,1950 FIFA Men's World Cup,4a9600bb-4dce-5bc6-832a-5e4a32d762ee,Uruguay vs Bolivia,1950-07-02,group stage,Group 4,97c63301-8b06-5bfb-8909-40b555c7c9e3,Bolivia,BOL,FALSE,TRUE,1905d4ae-684c-5eab-a6fa-1e901af50c1a,Pretto,Mario,Italy
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,4a9edc82-271f-5488-8ce8-48f109289ea0,Sweden vs Switzerland,2018-07-03,round of 16,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,373a7761-27ea-5c9c-ab2e-533bb00a3042,Andersson,Janne,Sweden
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,4a9edc82-271f-5488-8ce8-48f109289ea0,Sweden vs Switzerland,2018-07-03,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,744c7203-01a4-57ec-8d9c-bfab181a9ca9,Petković,Vladimir,Switzerland
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,4b1ddae4-923f-53fb-931a-abc2e92f5eb8,Spain vs South Korea,2002-06-22,quarter-finals,,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,TRUE,FALSE,d591c946-fa4b-5593-8591-23155b226739,Camacho,José Antonio,Spain
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,4b1ddae4-923f-53fb-931a-abc2e92f5eb8,Spain vs South Korea,2002-06-22,quarter-finals,,83f65ffa-c76e-5ace-8c09-c87d141a3916,South Korea,KOR,FALSE,TRUE,d7eb83fa-ed22-5dcd-b2e9-bc80cff5d33d,Hiddink,Guus,Netherlands
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,4b22455e-0e2a-5d6d-90a2-b62d9aee09a6,Australia vs Nigeria,2015-06-12,group stage,Group D,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,eebda319-664f-5ec2-bcff-dacb77022ef7,Stajcic,Alen,Australia
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,4b22455e-0e2a-5d6d-90a2-b62d9aee09a6,Australia vs Nigeria,2015-06-12,group stage,Group D,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,a9d7c0b5-951e-5af0-8605-97f01ae9eea7,Okon,Edwin,Nigeria
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,4b2374c1-5503-5aeb-a7c3-3ed09ae816da,New Zealand vs Netherlands,2019-06-11,group stage,Group E,11240419-821b-5fbb-bf15-4906f40e3951,New Zealand,NZL,TRUE,FALSE,90bff27f-6e34-5af1-b982-5ce612b94bc5,Sermanni,Tom,Scotland
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,4b2374c1-5503-5aeb-a7c3-3ed09ae816da,New Zealand vs Netherlands,2019-06-11,group stage,Group E,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,FALSE,TRUE,26b64e2f-4542-58bd-af23-d556e94efd30,Wiegman,Sarina,Netherlands
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,4b23b273-96db-55d8-8a27-e5003a608c4d,Uruguay vs Peru,1930-07-18,group stage,Group 3,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,TRUE,FALSE,6811e7a0-ccf9-5ee9-86c4-a2789d45fbe1,Suppici,Alberto,Uruguay
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,4b23b273-96db-55d8-8a27-e5003a608c4d,Uruguay vs Peru,1930-07-18,group stage,Group 3,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER,FALSE,TRUE,25ddb99c-ffdd-5d83-ab6b-ab3e492fc5a0,Bru,Francisco,Spain
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,4b54bea2-6800-567c-a5a8-035c4463377d,Australia vs Norway,2007-09-15,group stage,Group C,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,90bff27f-6e34-5af1-b982-5ce612b94bc5,Sermanni,Tom,Scotland
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,4b54bea2-6800-567c-a5a8-035c4463377d,Australia vs Norway,2007-09-15,group stage,Group C,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,a2d307a5-8929-5fdd-a8cd-be5841673c28,Berntsen,Bjarne,Norway
a3355eb2-b9f4-5e9c-92d3-dc9cb37177b6,2010 FIFA Men's World Cup,4b61b2ca-9e5e-5a7c-b7c6-ecb2849f2a32,Ghana vs Australia,2010-06-19,group stage,Group D,55f8040d-0098-5415-abdf-66098ef3bbee,Ghana,GHA,TRUE,FALSE,3874c347-c569-5d3e-b40e-9fe6c2029c5f,Rajevac,Milovan,Serbia
a3355eb2-b9f4-5e9c-92d3-dc9cb37177b6,2010 FIFA Men's World Cup,4b61b2ca-9e5e-5a7c-b7c6-ecb2849f2a32,Ghana vs Australia,2010-06-19,group stage,Group D,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,FALSE,TRUE,756c7a3e-067b-51e2-aa7a-aafb0338dbed,Verbeek,Pim,Netherlands
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,4bff4c29-dabc-5289-9c3e-03b9e96ecd5c,North Korea vs Italy,1966-07-19,group stage,Group 4,58ce2aac-d181-51c6-9f50-fc3e8643d0e1,North Korea,PRK,TRUE,FALSE,fd317622-5eee-5723-9acc-83569dbfb643,Myung,Rye-hyun,North Korea
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,4bff4c29-dabc-5289-9c3e-03b9e96ecd5c,North Korea vs Italy,1966-07-19,group stage,Group 4,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,FALSE,TRUE,b2c1580b-e1bb-5e47-b822-13c4d8344203,Fabbri,Edmondo,Italy
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,4c0827a5-a08e-5dcd-a4ca-a238a91ca5e0,Mexico vs Bulgaria,1994-07-05,round of 16,,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,TRUE,FALSE,7634c130-b7f6-5811-a746-6da75262a425,Mejía Barón,Miguel,Mexico
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,4c0827a5-a08e-5dcd-a4ca-a238a91ca5e0,Mexico vs Bulgaria,1994-07-05,round of 16,,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR,FALSE,TRUE,17fc3675-e695-5647-8b1d-bb1a521cd6df,Penev,Dimitar,Bulgaria
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,4c13f03c-2887-5e74-8bd3-88161b5e84e6,Croatia vs Mexico,2014-06-23,group stage,Group A,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,TRUE,FALSE,ab145b6a-884f-5e52-a0a6-ef8dae2c8e8d,Kovač,Niko,Croatia
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,4c13f03c-2887-5e74-8bd3-88161b5e84e6,Croatia vs Mexico,2014-06-23,group stage,Group A,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,FALSE,TRUE,7804bfde-91b9-5a30-bba2-95237ffd495f,Herrera,Miguel,Mexico
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,4c316035-e99f-53c6-b2d0-22132a7e2aa3,Netherlands vs Brazil,1994-07-09,quarter-finals,,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,TRUE,FALSE,b9fc339b-23a2-5b8a-be18-9ce6269a3ff2,Advocaat,Dick,Netherlands
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,4c316035-e99f-53c6-b2d0-22132a7e2aa3,Netherlands vs Brazil,1994-07-09,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,FALSE,TRUE,b04380db-a075-5f4a-a525-272a2712b755,Parreira,Carlos Alberto,Brazil
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,4c4a2eb6-c214-510f-a696-590e87502f81,Germany vs Algeria,2014-06-30,round of 16,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,f98b62f6-6a0f-5bec-b6fd-b3a9919242e1,Löw,Joachim,Germany
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,4c4a2eb6-c214-510f-a696-590e87502f81,Germany vs Algeria,2014-06-30,round of 16,,1e34dbe6-26e7-5736-947c-cb6c9428e165,Algeria,DZA,FALSE,TRUE,0f840a5e-d918-5c4b-88e3-f2aff4c77583,Halilhodžić,Vahid,Bosnia and Herzegovina
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,4c593925-dc0d-5217-b9f3-d39cc0a33c3d,Hungary vs Dutch East Indies,1938-06-05,round of 16,,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN,TRUE,FALSE,10a662a9-00c1-5d61-87d5-699df53f7ae8,Dietz,Károly,Hungary
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,4c593925-dc0d-5217-b9f3-d39cc0a33c3d,Hungary vs Dutch East Indies,1938-06-05,round of 16,,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN,TRUE,FALSE,fc5a6879-09c1-5954-946d-f600d83595fa,Schaffer,Alfréd,Hungary
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,4c593925-dc0d-5217-b9f3-d39cc0a33c3d,Hungary vs Dutch East Indies,1938-06-05,round of 16,,c42176e0-0fb9-52e6-8d90-65b7655925a0,Dutch East Indies,IDN,FALSE,TRUE,662d43ec-5b42-5299-b76b-20f362a6d827,Mastenbroek,Johan,Netherlands
860dc5fb-c8ff-502e-ad19-c34195b265e0,1974 FIFA Men's World Cup,4c735edb-5fd6-5122-ad6f-1a784f89c0dc,Brazil vs Yugoslavia,1974-06-13,first group stage,Group 2,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,c30d0220-1310-54a9-a3e9-7a7b76d957bd,Zagallo,Mário,Brazil
860dc5fb-c8ff-502e-ad19-c34195b265e0,1974 FIFA Men's World Cup,4c735edb-5fd6-5122-ad6f-1a784f89c0dc,Brazil vs Yugoslavia,1974-06-13,first group stage,Group 2,9a9be60e-89da-590c-95a8-6e5802b5deb5,Yugoslavia,YUG,FALSE,TRUE,f010d939-9ae0-5eed-a442-749221d06b86,Miljanić,Miljan,Yugoslavia
