manager_id,family_name,given_name,male,female,country_name,wikipedia_link_manager
287f65b3-5068-5419-948c-8eaa0e059ee5,Hitzfeld,Ottmar,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Ottmar_Hitzfeld
f6a66dc7-8844-5019-8df0-c28bce63391a,Hjulmand,Kasper,TRUE,FALSE,Denmark,https://en.wikipedia.org/wiki/Kasper_Hjulmand
7faeb642-ef5b-5047-adc4-24c39b70486b,Hoddle,Glenn,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Glenn_Hoddle
32e35bb7-14bd-5a9f-8665-ebbe7e7853c7,Hodgson,Roy,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Roy_Hodgson
abfa4c2e-d85d-5c97-81ab-517939fb5030,Hohberg,Juan,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/Juan_Hohberg
efd82aaf-d4bc-5d8b-95c6-d4d5f5405666,Hong,Myung-bo,TRUE,FALSE,South Korea,https://en.wikipedia.org/wiki/Hong_Myung-bo
a5931887-fcd5-5592-af00-6cccca2ca079,Huh,Jung-moo,TRUE,FALSE,South Korea,https://en.wikipedia.org/wiki/Huh_Jung-moo
aa65613c-90e6-53b2-a440-b16fe66dbc50,Hvidemose,Jørgen,TRUE,FALSE,Denmark,https://en.wikipedia.org/wiki/J%C3%B8rgen_Hvidemose
d6538004-2e31-5faa-a259-4d9bb459268f,Høgmo,Per-Mathias,TRUE,FALSE,Norway,https://en.wikipedia.org/wiki/Per-Mathias_H%C3%B8gmo
22029df4-4a66-526a-ac45-152bc8570dfd,Ikeda,Futoshi,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Futoshi_Ikeda
4a207a75-b489-556f-84d1-ee39f70c40a3,Iordănescu,Anghel,TRUE,FALSE,Romania,https://en.wikipedia.org/wiki/Anghel_Iord%C4%83nescu
650f206a-39f3-5889-a3bf-b92f59eae914,Ismaila,Mabo,TRUE,FALSE,Nigeria,https://en.wikipedia.org/wiki/Mabo_Ismaila
b17d328a-02e2-548f-86e4-25da374dda21,Ivanković,Branko,TRUE,FALSE,Croatia,https://en.wikipedia.org/wiki/Branko_Ivankovi%C4%87
dcd44fb9-0ea1-53b7-96d2-8a118fe47c1e,Jacquet,Aimé,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Aim%C3%A9_Jacquet
4e681995-8155-5921-a87a-ccb82e3fffd6,Janas,Paweł,TRUE,FALSE,Poland,https://en.wikipedia.org/wiki/Pawe%C5%82_Janas
55e75b22-48ed-5b3b-9ad6-7b564e207d22,Jeffrey,William,TRUE,FALSE,United States,https://en.wikipedia.org/wiki/William_Jeffrey_(American_soccer)
c643283b-9406-571d-b96b-05c0b9d2cac6,Jenei,Emerich,TRUE,FALSE,Romania,https://en.wikipedia.org/wiki/Emerich_Jenei
cee67325-a9df-534c-a2cf-f978f3ee7705,Jia,Xiuquan,TRUE,FALSE,China,https://en.wikipedia.org/wiki/Jia_Xiuquan
e24acaf1-2037-599d-aae6-c17ae109e856,Johansson,Bo,TRUE,FALSE,Sweden,https://en.wikipedia.org/wiki/Bo_Johansson
c50e3ba7-4716-5ae0-9d24-5acd005c463b,Jonker,Andries,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Andries_Jonker
5e08ef8e-135f-5ba2-8859-7e32d10883b2,Jozić,Mirko,TRUE,FALSE,Croatia,https://en.wikipedia.org/wiki/Mirko_Jozi%C4%87
32941971-7569-5a1b-b1a2-46971f9050e6,Kachalin,Gavriil,TRUE,FALSE,Soviet Union,https://en.wikipedia.org/wiki/Gavriil_Kachalin
c0fd8abb-a08e-5c68-826b-675f307f13c7,Kadri,Jalel,TRUE,FALSE,Tunisia,https://en.wikipedia.org/wiki/Jalel_Kadri
3bab7591-41d7-5b77-b41a-be832f46a9df,Kasperczak,Henryk,TRUE,FALSE,Poland,https://en.wikipedia.org/wiki/Henryk_Kasperczak
a34b4a11-411f-5032-b7e6-9215c32a1b0d,Katanec,Srečko,TRUE,FALSE,Slovenia,https://en.wikipedia.org/wiki/Sre%C4%8Dko_Katanec
4f628d0f-6e4c-5240-8a45-5cf21d371510,Kałuża,Józef,TRUE,FALSE,Poland,https://en.wikipedia.org/wiki/J%C3%B3zef_Ka%C5%82u%C5%BCa
529b178d-686f-542c-9431-9f774d961d31,Kek,Matjaž,TRUE,FALSE,Slovenia,https://en.wikipedia.org/wiki/Matja%C5%BE_Kek
e1d49aca-794e-59d6-9196-db9e4add8563,Kerr,Shelley,FALSE,TRUE,Scotland,https://en.wikipedia.org/wiki/Shelley_Kerr
ab076250-ad4d-5c94-8f88-6f5b4452b624,Keshi,Stephen,TRUE,FALSE,Nigeria,https://en.wikipedia.org/wiki/Stephen_Keshi
e982dc4f-6038-53d8-9f61-d5af78542fb5,Khalef,Mahieddine,TRUE,FALSE,Algeria,https://en.wikipedia.org/wiki/Mahieddine_Khalef
c69c7517-733e-5f62-a134-6306c47f1b3b,Kim,Ho,TRUE,FALSE,South Korea,https://en.wikipedia.org/wiki/Kim_Ho
af737cb6-409b-574d-84f2-58b2a42d882c,Kim,Jong-hun,TRUE,FALSE,North Korea,"https://en.wikipedia.org/wiki/Kim_Jong-hun_(footballer,_born_1956)"
5336c0b7-6aaa-507f-aef8-fadaa527e1ad,Kim,Jung-nam,TRUE,FALSE,South Korea,https://en.wikipedia.org/wiki/Kim_Jung-nam
1c05e619-83dc-5ecf-a5f2-a6238d901d45,Kim,Kwang-min,TRUE,FALSE,North Korea,"https://en.wikipedia.org/wiki/Kim_Kwang-min_(footballer,_born_1962)"
b355d917-2d60-5b83-959c-343b241013d2,Kim,Yong-sik,TRUE,FALSE,South Korea,https://en.wikipedia.org/wiki/Kim_Yong-sik
f6222c97-8dff-56c4-9290-163413a99222,Kimpton,George,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Sid_Kimpton
cab3e3c4-18e8-5698-b88d-e35ecadb20a4,Klimková,Jitka,FALSE,TRUE,Czech Republic,https://en.wikipedia.org/wiki/Jitka_Klimkov%C3%A1
285823c5-aa93-5360-8b55-a3b2bb4a68fa,Klinsmann,Jürgen,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/J%C3%BCrgen_Klinsmann
8d091470-1b2c-567e-8f6c-7319839b2eb9,Kolský,Karel,TRUE,FALSE,Czechoslovakia,https://en.wikipedia.org/wiki/Karel_Kolsk%C3%BD
ab145b6a-884f-5e52-a0a6-ef8dae2c8e8d,Kovač,Niko,TRUE,FALSE,Croatia,https://en.wikipedia.org/wiki/Niko_Kova%C4%8D
b558d668-25c2-594d-942f-49b2e0b85b4f,Kranjčar,Zlatko,TRUE,FALSE,Croatia,https://en.wikipedia.org/wiki/Zlatko_Kranj%C4%8Dar
3fbe3807-05df-5cd9-9802-45b0866a88f6,Krstajić,Mladen,TRUE,FALSE,Serbia,https://en.wikipedia.org/wiki/Mladen_Krstaji%C4%87
c1ccf3a0-a967-55ba-b7d5-e0e6f71cd826,Kubala,Ladislao,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Ladislao_Kubala
e2e2281d-46b9-50a8-82b4-695297b93b72,Kuhn,Köbi,TRUE,FALSE,Switzerland,https://en.wikipedia.org/wiki/K%C3%B6bi_Kuhn
8bcc2e7f-0e38-5598-ae09-c23bbed4e13a,La Volpe,Ricardo,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Ricardo_La_Volpe
963823e2-10d7-5a36-b7ba-6f6502b854ea,Lagerbäck,Lars,TRUE,FALSE,Sweden,https://en.wikipedia.org/wiki/Lars_Lagerb%C3%A4ck
dc32efc8-9348-5001-9574-1979aad6037b,Lamouchi,Sabri,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Sabri_Lamouchi
70f5380d-7908-58e2-99fe-83712aac5984,Landsem,Eli,FALSE,TRUE,Norway,https://en.wikipedia.org/wiki/Eli_Landsem
461f37a3-e2b6-55e2-bedc-bfb1cfae19b4,Lapuente,Manuel,TRUE,FALSE,Mexico,https://en.wikipedia.org/wiki/Manuel_Lapuente
bcc1566a-b7c6-569e-883e-3093d66dfe73,Latzke,Felix,TRUE,FALSE,Austria,https://en.wikipedia.org/wiki/Felix_Latzke
e69218d4-eb44-5cda-9b1c-3f0fb687b5fc,Lazaroni,Sebastião,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Sebasti%C3%A3o_Lazaroni
b2eb9463-fadf-574f-b538-fa1516b778da,Le Guen,Paul,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Paul_Le_Guen
a405d5c2-f493-5287-a3bd-8050664aad7b,Le Roy,Claude,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Claude_Le_Roy
6bffb4db-0693-52e8-93a3-47d1d142f009,Lee,Hoe-taik,TRUE,FALSE,South Korea,https://en.wikipedia.org/wiki/Lee_Hoe-taik
c91d508e-ceac-5906-9c75-52714170e484,Leekens,Georges,TRUE,FALSE,Belgium,https://en.wikipedia.org/wiki/Georges_Leekens
2fbb3aff-e3fe-5f45-bd4d-58f6a64bb1ac,Lemerre,Roger,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Roger_Lemerre
06d3e1f0-e684-5ab2-87ed-aa065611fb62,Letelier,José,TRUE,FALSE,Chile,https://en.wikipedia.org/wiki/Jos%C3%A9_Letelier
8a6edd2b-060d-5e52-b929-8e4dfb52570e,Lippi,Marcello,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Marcello_Lippi
6266847f-e020-539e-b042-88fe1b4bd918,Livingstone,Doug,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/Doug_Livingstone
e3d1f6dd-0f59-549a-add3-f5b2cc993fd2,Lobanovsky,Valeri,TRUE,FALSE,Soviet Union,https://en.wikipedia.org/wiki/Valeri_Lobanovsky
a028419b-100d-5f51-a0b9-f3fefbf260b0,Lobanovskyi,Valeriy,TRUE,FALSE,Soviet Union,https://en.wikipedia.org/wiki/Valeriy_Lobanovskyi
05153941-e9bb-5d1f-921e-379ab1a8880e,Loisel,Élisabeth,FALSE,TRUE,France,https://en.wikipedia.org/wiki/%C3%89lisabeth_Loisel
a2c624fd-3c4e-506a-b6f1-c40f92fdff3b,Lorenzo,Juan Carlos,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Juan_Carlos_Lorenzo
d214f0f6-4119-54da-83a5-830684d09c50,Lovrić,Ljubomir,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Ljubomir_Lovri%C4%87
bc29ce5a-93cb-5722-a1af-d9cc1eb5c773,Luque de Serrallonga,Juan,TRUE,FALSE,Mexico,https://en.wikipedia.org/wiki/Juan_Luque_de_Serrallonga
f84426ce-28fd-5535-8ecb-f0c7ae1688c6,López,Juan,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/Juan_L%C3%B3pez_Fontana
7bffcb86-25c9-5541-82b4-b990aa81e364,López Herranz,Antonio,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Antonio_L%C3%B3pez_Herranz
f98b62f6-6a0f-5bec-b6fd-b3a9919242e1,Löw,Joachim,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Joachim_L%C3%B6w
830c6907-eb83-544d-951b-ba496761cbf0,Ma,Liangxing,TRUE,FALSE,China,https://en.wikipedia.org/wiki/Ma_Liangxing
4fa0354e-3995-5290-ba66-969457d6ff39,Ma,Yuanan,TRUE,FALSE,China,https://en.wikipedia.org/wiki/Ma_Yuanan
87f9ac39-66f3-52ce-96cc-ac09dd2b47f9,MacLeod,Ally,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/Ally_MacLeod
fdc8b48d-1248-500f-9616-8c5dda8543e1,Mai,Đức Chung,TRUE,FALSE,Vietnam,https://en.wikipedia.org/wiki/Mai_%C4%90%E1%BB%A9c_Chung
d7810d84-f4a8-5d49-bb3c-0be218504ce1,Maldini,Cesare,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Cesare_Maldini
74a0d6d0-37a3-5e63-bed1-61a65d96bfbf,Maradona,Diego,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Diego_Maradona
b4d142f4-d7e3-522e-baf5-a7086ed0112b,Marko,Jozef,TRUE,FALSE,Czechoslovakia,https://en.wikipedia.org/wiki/Jozef_Marko
220b1dc8-0090-508c-9ea7-31a8c85dfad3,Marsiglia,Ángelo,TRUE,FALSE,Colombia,https://en.wikipedia.org/wiki/%C3%81ngelo_Marsiglia
c9ba05f6-3f7e-5611-9d31-afb7cf8df613,Martino,Gerardo,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Gerardo_Martino
a1541473-4388-50bc-9a41-4a1e7de4fe75,Martínez,Roberto,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Roberto_Mart%C3%ADnez
662d43ec-5b42-5299-b76b-20f362a6d827,Mastenbroek,Johan,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Johannes_Christoffel_Jan_Mastenbroek
5929fc1c-64e3-569b-bcd7-58b6102627ee,Maturana,Francisco,TRUE,FALSE,Colombia,https://en.wikipedia.org/wiki/Francisco_Maturana
80edb52e-5ebf-5067-94e7-8428678976b8,Mazza,Paolo,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Paolo_Mazza
51c71e02-7c6f-5bbc-b39c-44596f677e39,Maâloul,Nabil,TRUE,FALSE,Tunisia,https://en.wikipedia.org/wiki/Nabil_Ma%C3%A2loul
5faaf601-5780-53b4-b061-c76b618b1e13,McCarthy,Mick,TRUE,FALSE,Republic of Ireland,https://en.wikipedia.org/wiki/Mick_McCarthy
397be7f7-e677-502e-83f6-f2a19acb5cb0,McCrae,James,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/James_McCrae_(footballer)
a5c4646f-686e-56ba-af35-5f3335097349,Meisl,Hugo,TRUE,FALSE,Austria,https://en.wikipedia.org/wiki/Hugo_Meisl
cd6be7b1-9e43-524a-af3f-b3d34d0bf673,Meissner,Josef,TRUE,FALSE,Czechoslovakia,https://en.wikipedia.org/wiki/Josef_Meissner
7634c130-b7f6-5811-a746-6da75262a425,Mejía Barón,Miguel,TRUE,FALSE,Mexico,https://en.wikipedia.org/wiki/Miguel_Mej%C3%ADa_Bar%C3%B3n
ff29449d-6fe8-5026-819c-2f03842f40ba,Mekhloufi,Rachid,TRUE,FALSE,Algeria,https://en.wikipedia.org/wiki/Rachid_Mekhloufi
d45697d5-2306-518c-9d0b-7a186703cde7,Menotti,César Luis,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/C%C3%A9sar_Luis_Menotti
68aea9cf-c23d-5637-b3bf-29454ae7e5f9,Menzies,Hue,TRUE,FALSE,Jamaica,https://en.wikipedia.org/wiki/Hue_Menzies
ed433bf2-813b-53d4-a4ef-8e871fb28593,Metsu,Bruno,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Bruno_Metsu
cf06e278-4bf9-5da8-b691-d04e736588cb,Mezey,György,TRUE,FALSE,Hungary,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Mezey
909817eb-379f-58e9-909f-57aa8e790ea8,Michel,Henri,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Henri_Michel
38bae740-45b6-5b61-ad98-ea58a3b5847b,Michels,Rinus,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Rinus_Michels
fa4adae5-065a-5f61-ad80-f03fd5e4aea1,Michniewicz,Czesław,TRUE,FALSE,Poland,https://en.wikipedia.org/wiki/Czes%C5%82aw_Michniewicz
a922a003-5146-5c7a-949e-c5260c31d029,Mihajlović,Prvoslav,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Prvoslav_Mihajlovi%C4%87
dee44523-a7d5-50d9-8076-a2d55e43f5b0,Milicic,Ante,TRUE,FALSE,Australia,https://en.wikipedia.org/wiki/Ante_Milicic
f010d939-9ae0-5eed-a442-749221d06b86,Miljanić,Miljan,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Miljan_Miljani%C4%87
945490f3-d847-5ee6-9897-daaf9112d2ca,Millar,Robert,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/Robert_Millar_(soccer)
e91d374b-3f6b-5a35-a611-4c171f4302a1,Milutinović,Bora,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Bora_Milutinovi%C4%87
43b8505f-e151-55a0-afc3-270bb507c21f,Miyauchi,Satoshi,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Satoshi_Miyauchi
096f2455-0e00-5c0e-a924-fd8370ce9119,Mladenov,Hristo,TRUE,FALSE,Bulgaria,https://en.wikipedia.org/wiki/Hristo_Mladenov
b5f66987-7e5b-5e4f-a9e3-300ad51ca9d9,Mohajerani,Heshmat,TRUE,FALSE,Iran,https://en.wikipedia.org/wiki/Heshmat_Mohajerani
b2ea5d1f-f943-55e7-802d-29bea80eb524,Morace,Carolina,FALSE,TRUE,Italy,https://en.wikipedia.org/wiki/Carolina_Morace
5e9f9a91-26ff-564c-9040-a62c99e4c4b4,Moreira,Aymoré,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Aymor%C3%A9_Moreira
9da56bd3-1de6-57eb-9384-790adc271511,Moreira,Zezé,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Zez%C3%A9_Moreira
56dad4e6-7822-5d1e-a7bf-a0745a6ed465,Moriyasu,Hajime,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Hajime_Moriyasu
916e4287-6844-5249-9fcc-055a2559738a,Morozov,Nikolai,TRUE,FALSE,Soviet Union,https://en.wikipedia.org/wiki/Nikolai_Petrovich_Morozov
be79bcaa-c107-5177-8c08-924fd56eafdf,Murphy,Jimmy,TRUE,FALSE,Wales,https://en.wikipedia.org/wiki/Jimmy_Murphy_(footballer)
b4a4b9b0-33f4-5e4c-a6d4-f6707c138589,Muñoz,Miguel,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Miguel_Mu%C3%B1oz
d2b8c786-cbab-5d44-b963-e9e4c51d47a2,Mwape,Bruce,TRUE,FALSE,Zambia,https://en.wikipedia.org/wiki/Bruce_Mwape
8a449f1d-5d41-5d6f-8695-ef4f129c4c87,Myong,Dong-chan,TRUE,FALSE,North Korea,https://en.wikipedia.org/wiki/Myong_Dong-chan
fd317622-5eee-5723-9acc-83569dbfb643,Myung,Rye-hyun,TRUE,FALSE,North Korea,https://en.wikipedia.org/wiki/Myung_Rye-hyun
f7545cdf-7623-54c1-895a-d35a09dbf378,Mészöly,Kálmán,TRUE,FALSE,Hungary,https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_M%C3%A9sz%C3%B6ly
f5356c83-788c-5219-9fbe-0532078d73ce,Müller,Heinrich,TRUE,FALSE,Switzerland,"https://en.wikipedia.org/wiki/Heinrich_M%C3%BCller_(footballer,_born_1888)"
eaa18627-2fc6-558f-8cb6-e77658f1013b,Nagy,József,TRUE,FALSE,Hungary,"https://en.wikipedia.org/wiki/J%C3%B3zsef_Nagy_(footballer,_born_1892)"
a7b09a15-5d08-546b-9320-9851d194b97e,Nausch,Walter,TRUE,FALSE,Austria,https://en.wikipedia.org/wiki/Walter_Nausch
54da6272-b1b4-5d5d-a7c6-0e41bb2afbb4,Nawałka,Adam,TRUE,FALSE,Poland,https://en.wikipedia.org/wiki/Adam_Nawa%C5%82ka
790a45e4-6b66-5e33-a5ef-f2a9d6712b4a,Neid,Silvia,FALSE,TRUE,Germany,https://en.wikipedia.org/wiki/Silvia_Neid
1d24b08b-c7c2-5a1b-a9a7-c03537d6f8ca,Nepomnyashchy,Valery,TRUE,FALSE,Soviet Union,https://en.wikipedia.org/wiki/Valery_Nepomnyashchy
a7aded35-40b7-57cf-9e3a-d981ef455e39,Nerz,Otto,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Otto_Nerz
dbdbf73a-ede7-5f82-ac2e-41ba75811407,Neto,Francisco,TRUE,FALSE,Portugal,https://en.wikipedia.org/wiki/Francisco_Neto
69cbccc6-d19a-5a8d-a0eb-4ebf3d272ef5,Neville,Phil,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Phil_Neville
bfd4a0f0-1207-5f7b-94cd-8ba2691364df,Niculescu,Angelo,TRUE,FALSE,Romania,https://en.wikipedia.org/wiki/Angelo_Niculescu
1fa244e3-2f48-544f-96b7-9fab8deb304c,Nishino,Akira,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Akira_Nishino_(footballer)
de31e913-47fd-5034-aabf-5774188cd03c,Nordin,Olle,TRUE,FALSE,Sweden,https://en.wikipedia.org/wiki/Olle_Nordin
d0fe5967-7685-5b5a-9f32-620ddf6ec27f,Novo,Ferruccio,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Ferruccio_Novo
fefa06b8-6fc7-562d-ab78-0afd46001ec3,Nádas,Ödön,TRUE,FALSE,Hungary,https://en.wikipedia.org/wiki/%C3%96d%C3%B6n_N%C3%A1das
d9f9ff3e-273c-56eb-8b47-0ae78e4308cc,Ohashi,Hiroshi,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Hiroshi_Ohashi
b47b314f-7b73-56dd-9e91-b5b50f9867e2,Okada,Takeshi,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Takeshi_Okada
a9d7c0b5-951e-5af0-8605-97f01ae9eea7,Okon,Edwin,TRUE,FALSE,Nigeria,https://en.wikipedia.org/wiki/Edwin_Okon
195134e4-e4d0-5c2c-91a3-692cc2db62f8,Okpodu,Samuel,TRUE,FALSE,Nigeria,https://en.wikipedia.org/wiki/Samuel_Okpodu
c2db42c4-76ea-5553-a582-e3d9a872f164,Olazar,Francisco,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Francisco_Olazar
832ffb6b-a9c5-58bf-9af0-b9a714b51101,Oliveira,António,TRUE,FALSE,Portugal,"https://en.wikipedia.org/wiki/Ant%C3%B3nio_Oliveira_(footballer,_born_1952)"
b33e5a5e-adcb-509f-9b6c-956e77917a01,Olsen,Egil,TRUE,FALSE,Norway,https://en.wikipedia.org/wiki/Egil_Olsen
636220c3-7f73-5671-9b3c-f0618f521a05,Olsen,Morten,TRUE,FALSE,Denmark,https://en.wikipedia.org/wiki/Morten_Olsen
1fbfef4c-58d4-54dd-bacc-33e58fbb430d,Onigbinde,Festus,TRUE,FALSE,Nigeria,https://en.wikipedia.org/wiki/Festus_Onigbinde
6ec27fad-f4a1-56a7-a6ab-c54cd8b8639a,Ormond,Willie,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/Willie_Ormond
4497c778-c9a1-59c1-83cf-00cb3585d2ae,Orth,György,TRUE,FALSE,Hungary,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Orth
984d004d-1817-5a16-a86b-eebe7844f4b9,Osim,Ivica,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Ivica_Osim
f8d97333-ee97-5021-897a-e113a86be610,Osorio,Juan Carlos,TRUE,FALSE,Colombia,https://en.wikipedia.org/wiki/Juan_Carlos_Osorio
62cc5097-425f-51bd-9f1d-9038b344d1c8,Pachedzhiev,Georgi,TRUE,FALSE,Bulgaria,https://en.wikipedia.org/wiki/Georgi_Pachedzhiev
19d35c0c-4736-544e-937a-0ed142d0a68b,Page,Rob,TRUE,FALSE,Wales,https://en.wikipedia.org/wiki/Rob_Page
7d9292b5-b0eb-5ba4-9806-c8d6196891c7,Paha,Isaac,TRUE,FALSE,Ghana,https://en.wikipedia.org/wiki/Isaac_Paha
68e296c2-2c10-56b5-9197-c4c260db946c,Paijkull,Gunilla,FALSE,TRUE,Sweden,https://en.wikipedia.org/wiki/Gunilla_Paijkull
73eb63ca-13b2-5a2c-a108-4d5f4c6f8dfe,Panagoulias,Alketas,TRUE,FALSE,Greece,https://en.wikipedia.org/wiki/Alketas_Panagoulias
9286dd62-0297-5a54-b2cc-84848d4780bb,Paquetá,Marcos,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Marcos_Paquet%C3%A1
b04380db-a075-5f4a-a525-272a2712b755,Parreira,Carlos Alberto,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Carlos_Alberto_Parreira
2494f6d4-488a-5e06-abbe-a8dd4b2a0ef1,Pascucci,Felipe,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Felipe_Pascucci
4d0397d4-ad90-5ed5-b682-c68b43899dec,Passarella,Daniel,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Daniel_Passarella
938f0a38-fa19-5da0-8ad0-55bd84d3d265,Pauw,Vera,FALSE,TRUE,Netherlands,https://en.wikipedia.org/wiki/Vera_Pauw
56a37648-ce81-5e11-843e-ab40766b29cb,Pedernera,Adolfo,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Adolfo_Pedernera
92e7d581-daa7-5e73-bfb3-620342c81407,Pedros,Reynald,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Reynald_Pedros
28c61488-bbe3-5cd6-9065-034c313379a0,Pellerud,Even,TRUE,FALSE,Norway,https://en.wikipedia.org/wiki/Even_Pellerud
17fc3675-e695-5647-8b1d-bb1a521cd6df,Penev,Dimitar,TRUE,FALSE,Bulgaria,https://en.wikipedia.org/wiki/Dimitar_Penev
2f280660-6e69-5d0e-a56b-972443bed89b,Petković,Ilija,TRUE,FALSE,Serbia and Montenegro,https://en.wikipedia.org/wiki/Ilija_Petkovi%C4%87
744c7203-01a4-57ec-8d9c-bfab181a9ca9,Petković,Vladimir,TRUE,FALSE,Switzerland,https://en.wikipedia.org/wiki/Vladimir_Petkovi%C4%87
60ec72b0-68ab-55d0-b91c-86e8427a23b8,Petrů,Karel,TRUE,FALSE,Czechoslovakia,https://en.wikipedia.org/wiki/Karel_Petr%C5%AF
dd1b3119-ee31-53ac-a72f-26eaaa4db397,Pettersson,John,TRUE,FALSE,Sweden,https://en.wikipedia.org/wiki/John_Pettersson_(football_manager)
c57ac68e-f5eb-55d7-ae2f-7a57493fcd87,Pfister,Otto,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Otto_Pfister
4d00933d-ff79-5e10-ae4f-661147d406b4,Pibarot,Pierre,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Pierre_Pibarot
96795c42-0ca5-5638-9ae1-c76ad8299460,Piechniczek,Antoni,TRUE,FALSE,Poland,https://en.wikipedia.org/wiki/Antoni_Piechniczek
7ca3e521-ca0d-517c-9a2e-9f5ed55e9ceb,Pimenta,Adhemar,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Adhemar_Pimenta
6318d957-6317-51bf-b5b4-e39e37eafc49,Pinto,Jorge Luis,TRUE,FALSE,Colombia,https://en.wikipedia.org/wiki/Jorge_Luis_Pinto
c915b8fc-461e-5ab8-852d-0140af6d39bb,Piontek,Sepp,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Sepp_Piontek
94f5cc8d-a2a5-5036-9e35-6c99755196bc,Pires,Fernando,TRUE,FALSE,Brazil,"https://en.wikipedia.org/wiki/Fernando_Pires_(footballer,_born_1951)"
d06e4188-60ba-5135-8005-fe325fb3c202,Pizzi,Juan Antonio,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Juan_Antonio_Pizzi
e3078a9b-c496-5e2f-a09f-f7b574c1b1e4,Porta,Roberto,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/Roberto_Porta
6f8db8aa-eb31-5044-ade7-fe1ac545dd61,Portanova,Germán,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Germ%C3%A1n_Portanova
90432bda-2cf0-5e67-83be-c51807e0b565,Postecoglou,Ange,TRUE,FALSE,Australia,https://en.wikipedia.org/wiki/Ange_Postecoglou
