tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,squad_position_name,squad_position_code
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,08af9efc-484e-5096-8fc1-520d3c7f8a76,Aránguiz,Charles,20,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,b98be877-271c-5fa1-9323-d14418b57a98,Díaz,Marcelo,21,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,61930b6a-f28a-5c82-b0f2-6ae2fe685c72,Paredes,Esteban,22,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,8862f958-5764-5725-8ed7-98d4f75bdc62,Herrera,Johnny,23,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,bd825eab-aaed-54e8-8e18-a0e011fa2f31,Ospina,David,1,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,fa873755-fe52-546e-a8db-e5341ea50f9f,Zapata,Cristián,2,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,6bd24e0d-79e0-5870-a57d-ddfa384a4cb5,Yepes,Mario,3,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,814e23dc-419b-5d03-a728-7f4bded3eaf7,Arias,Santiago,4,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,d1345e8a-bcea-5483-bf3e-095bfbc31f59,Carbonero,Carlos,5,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,bb7406a4-6149-5995-9008-c45be79038fc,Sánchez,Carlos,6,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,d72b18a1-d25f-5b90-bffe-cc77fd1cb370,Armero,Pablo,7,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,a1cc8b80-3d74-5137-b43c-54db272fbbd8,Aguilar,Abel,8,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,d47f0254-548c-5065-9dbe-9fcfaa335961,Gutiérrez,Teófilo,9,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,4c936157-4d63-517d-bdc0-4b594567d23a,Rodríguez,James,10,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,0659d7f1-0682-5d8d-9214-3a9cc299fae7,Cuadrado,Juan,11,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,6292973d-366d-5ba3-8f44-c4bbb7e8521e,Vargas,Camilo,12,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,c85996bc-af81-524e-b34a-f14ebb0389bd,Guarín,Fredy,13,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,7d0f584b-acd1-5817-a23f-a213674cb751,Ibarbo,Víctor,14,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,1ff48438-97af-5cb7-afae-52a51d536f35,Mejía,Alexander,15,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,40d8e366-15bd-54f4-a7d2-076215908916,Álvarez Balanta,Éder,16,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,ecd725b4-3f8a-5089-b8df-191dce8430e4,Bacca,Carlos,17,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,7c99c5c3-0d29-5422-a107-6c010bc5c496,Zúñiga,Juan Camilo,18,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,a59ae26f-a375-5c1e-a2bf-3650bd5e9e58,Ramos,Adrián,19,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,d800f964-710d-59f4-a331-615e6e62c64a,Quintero,Juan Fernando,20,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,a7ecfe93-d59f-5c87-8fae-f11327143b48,Martínez,Jackson,21,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,309765bd-6d18-5db9-aa21-6653d5ae35d9,Mondragón,Faryd,22,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,1ba5eb85-36bb-52c1-b5a7-25a7806790a7,Valdés,Carlos,23,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,f3827433-8dd5-5a9a-bcf7-4d76ed6593a1,Navas,Keylor,1,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,4b017f0c-a10f-5426-b597-845b1233d914,Acosta,Jhonny,2,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,65cb083e-285e-57cb-80b1-a2979f0b7046,González,Giancarlo,3,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,4e375d9c-12f7-5e5b-91e4-aef4564cb0f6,Umaña,Michael,4,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,655689ca-f69a-54f6-87f9-223ec01f6680,Borges,Celso,5,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,aa1642da-1e1e-576b-b81b-8dc239068f6a,Duarte,Óscar,6,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,d8c639c5-29d1-53b6-a9dc-aa353cf21a05,Bolaños,Christian,7,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,45254e60-c76e-55ff-9e95-8ded7e55cdff,Myrie,David,8,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,5a550917-e342-55ee-8c2a-bf6373f497b7,Campbell,Joel,9,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,0ab8a430-bd98-5137-ba1c-48b3ced1901d,Ruiz,Bryan,10,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,6a80ec21-e009-5489-a866-842fc4461ee2,Barrantes,Michael,11,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,034c1562-9f3e-5782-bfe0-3c39c51e3aa5,Francis,Waylon,12,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,053e5e30-c6e7-5b6f-9e3a-d0a30ebef68a,Granados,Óscar,13,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,c864157b-ff05-5453-b37c-ebf32e28e054,Brenes,Randall,14,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,ef9eb432-3f44-5837-b94c-0edee8e5dfe5,Díaz,Júnior,15,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,10db224c-015c-50a6-b925-26b16e6dee91,Gamboa,Cristian,16,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,5b3495e1-6975-5e18-967b-ffdb1a7c119d,Tejeda,Yeltsin,17,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,a34e4f81-1836-521c-b00c-0437c6f54b15,Pemberton,Patrick,18,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,442a9633-5112-53e0-a650-0665581bc6fa,Miller,Roy,19,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,72da35d9-dbcb-5f82-a7ae-87bdbff9300f,Calvo,Diego,20,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,de4d14c7-43b8-5c92-b0ea-a32eaf1c7c62,Ureña,Marco,21,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,cf0aacb3-5481-5611-96e0-edf64259ff0c,Cubero,José Miguel,22,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,7fe52ace-08f7-563d-9b2b-b7c9b42c1de4,Cambronero,Daniel,23,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,26be7c79-5a04-5591-ab62-9ed7995e8946,Pletikosa,Stipe,1,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,9a137d39-8f55-54ae-81e4-8f6ff0ccbf43,Vrsaljko,Šime,2,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,bbb26666-584c-5b85-b1d6-3aeacb37687f,Pranjić,Danijel,3,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,1bc7347e-8e0e-5bff-a61f-2cf481f4a409,Perišić,Ivan,4,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,b2a60a4c-361b-5764-b77f-2461737ea9b0,Ćorluka,Vedran,5,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,fc53f9f2-a43f-5ce8-8fc2-cd076635a2ab,Lovren,Dejan,6,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,2ccc7412-cf23-5d6e-8ec0-e7349fa3793e,Rakitić,Ivan,7,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,91cd65c5-9b6c-53cf-bcee-670f86b64e5f,Vukojević,Ognjen,8,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,fd21698d-3d89-5ed5-a4df-9145fef5969f,Jelavić,Nikica,9,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,36378d2c-59c1-5ed4-8030-08041f7b9eeb,Modrić,Luka,10,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,2af4afcb-618d-5bb8-825f-a01201a9cf65,Srna,Darijo,11,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,37c9a1df-13a1-5f11-86a0-0e4e9b134b2d,Zelenika,Oliver,12,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,e0eecd8c-ae54-588a-a444-2e0cbbcabdba,Schildenfeld,Gordon,13,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,1c3798d7-6572-5ea8-aa1a-c9699a84223a,Brozović,Marcelo,14,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,f203b762-9fd1-5487-b489-754affc5925a,Badelj,Milan,15,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,43b9b7a0-e601-581e-8d1f-34a395b1ea4b,Rebić,Ante,16,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,207b16e4-8459-55a8-9a25-e85106605f58,Mandžukić,Mario,17,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,a7fd85a0-d0fa-5672-bfa8-7ab9958ae640,Olić,Ivica,18,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,b6482d20-f421-5b83-983b-303789404cca,Sammir,,19,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,4c77cb6b-58e0-5860-bf14-cd1a466944bb,Kovačić,Mateo,20,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,4d7fc90f-6611-58be-84f9-7a89874b8aad,Vida,Domagoj,21,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,ae720428-b668-524b-ba4f-2f4064f13977,Eduardo,,22,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,fae45879-b119-5554-8dcc-6c177fd4a8ff,Subašić,Danijel,23,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,e115b542-d9bf-54e2-9d25-8af692565311,Banguera,Máximo,1,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,4200c873-00ee-5084-92ba-847bdfc5ca34,Guagua,Jorge,2,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,53d27044-17e3-5a9c-b58e-f89f2c92f409,Erazo,Frickson,3,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,5bc24374-2ffc-5344-9249-e5f72d228e24,Paredes,Juan Carlos,4,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,6f0f12b9-b5bd-5876-b429-70d3d434f3e5,Ibarra,Renato,5,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,05d93e0a-9b98-5246-877b-bb311ee17829,Noboa,Christian,6,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,b0c12b11-15cc-50e3-9394-f13e3cf8eaf1,Montero,Jefferson,7,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,abd71adc-d686-5d2b-84b1-b9b633ad7bdf,Méndez,Édison,8,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,92c21a15-7b28-5728-94e5-abfcae3bf23a,Rojas,Joao,9,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,cf344b1e-f814-597f-802a-412d31d35f5d,Ayoví,Walter,10,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,898fc6f1-c1bf-5c39-a06d-bc529ba51ca6,Caicedo,Felipe,11,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,13a95aea-7498-5cd4-a3ca-7e47247b83d0,Bone,Adrián,12,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,33aea20b-a768-5265-9967-8826559c86c9,Valencia,Enner,13,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,66871e2d-f8fa-5aea-aaf7-4f1e781d1c71,Minda,Oswaldo,14,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,51adcc55-6a4b-57c9-b2b4-f2da5f0b5220,Arroyo,Michael,15,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,879607cb-7bf1-553e-9d10-f97b201ecfa5,Valencia,Antonio,16,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,9a9bb973-e43e-5767-90d4-c9911b57a361,Ayoví,Jaime,17,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,39a153a7-ec0f-542c-8fa8-0f078e55f496,Bagüí,Óscar,18,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,aee778e8-57b8-5d55-9722-c6673675b8dc,Saritama,Luis,19,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,d1fee0a6-a8ae-51fc-b6b3-2b3a42e38447,Martínez,Fidel,20,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,980c0268-6f3e-56bc-97c9-dccbad63578b,Achilier,Gabriel,21,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,c8418bb1-e233-5fed-88ce-f54119c83c0e,Domínguez,Alexander,22,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,b972b260-e939-5430-8565-bd79b9dc5f58,Gruezo,Carlos,23,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,fed30260-7e0d-5c40-aa8b-bc5a4b042027,Hart,Joe,1,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,6f461d35-17d4-5e77-a284-7ab45c0fc179,Johnson,Glen,2,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,624c48fe-70a6-50c4-869a-ca4ec3712d21,Baines,Leighton,3,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,1c3e15e2-1ad3-521e-9797-24853b631906,Gerrard,Steven,4,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,ab38b3e3-81ef-5e93-8c2b-b89eb9513de3,Cahill,Gary,5,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,8745ec1d-b7f4-57c6-a4a8-178bf7a254c2,Jagielka,Phil,6,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,8399c64c-9c65-596f-80a1-4fc3095c2708,Wilshere,Jack,7,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,850b4352-f23b-5f2f-bcb7-76b34218ac86,Lampard,Frank,8,midfielder,MF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,0a0904e2-7d75-5ba2-82ec-a2c13f1e3589,Sturridge,Daniel,9,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,ccfb44f5-967e-5071-817c-7f72b0974ea6,Rooney,Wayne,10,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,f2029de1-30a3-5d37-9091-07f3f727cbea,Welbeck,Danny,11,forward,FW
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,70ee4a30-5eb3-52a3-bcdd-eacee589e397,Smalling,Chris,12,defender,DF
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,f2f0060c-2d54-5225-a7e9-d8f2d2f3067b,Foster,Ben,13,goal keeper,GK
4ee70224-a2a3-585b-8bab-8ef5e9464c04,2014 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,c37433ee-39cf-5988-b8e9-6254c8ec9298,Henderson,Jordan,14,midfielder,MF
