referee_id,family_name,given_name,male,female,country_name,confederation_id,confederation_name,confederation_code,wikipedia_link_referee
010e652b-982f-5eef-ad49-0714a8a0e92f,Rodríguez,Marco Antonio,TRUE,FALSE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Marco_Antonio_Rodr%C3%ADguez
8e561848-1a6f-5b0c-8a2a-a7dde6775eb4,Rodríguez Medina,Rafael,TRUE,FALSE,El Salvador,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,
846d8380-231f-57bd-9f5f-1f5892dd1b66,Roldán,Wilmar,TRUE,FALSE,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Wilmar_Rold%C3%A1n
7295af90-ca2b-551f-95ab-37aff119d0da,Romano,Florencia,FALSE,TRUE,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Florencia_Romano
77761692-88a0-5942-8973-ccc7a2773b18,Rosetti,Roberto,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Roberto_Rosetti
e0e65206-0d72-546b-86af-c7716ed5edea,Roth,Volker,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Volker_Roth
61f7dc4e-7733-5f48-9050-c0c4f9658a40,Ruiz,Óscar,TRUE,FALSE,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/%C3%93scar_Ruiz
ce372a65-a5ed-52e8-ad3e-95d500f35bb8,Rumenchev,Dimitar,TRUE,FALSE,Bulgaria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
7aef1462-ce3f-5736-b8b1-cd25ac9d0955,Röthlisberger,Kurt,TRUE,FALSE,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Kurt_R%C3%B6thlisberger
ad82be17-885e-5abd-991d-6e9ac8e84bdc,Rădulescu,Andrei,TRUE,FALSE,Romania,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Andrei_R%C4%83dulescu_(footballer)
5eb8448b-4b5e-57f3-8dcb-fc37b51a14e8,Sampaio,Wilton,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Wilton_Sampaio
3686b052-70fa-5fdf-be9d-4585073800a9,Saucedo,Ulises,TRUE,FALSE,Bolivia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Ulises_Saucedo
470c817c-0b91-503f-b225-a43ebdab1569,Sbardella,Antonio,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Antonio_Sbardella
db51d6c0-99de-5562-995d-eb5572df9094,Scarpi,Giuseppe,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
5a1321ae-db97-5b3a-bacc-731fe2a3aafa,Scheurer,Rudolf,TRUE,FALSE,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Rudolf_Scheurer
4ff97b0c-cc4a-50ee-b082-a4d7ec6d6e62,Schmetzer,Emil,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
b20b485f-c69a-5e28-8f71-ac6b941a1927,Schmidhuber,Aron,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Aron_Schmidhuber
1eb73fbb-3816-5dcf-b627-ffcb73e7b5c3,Schulenburg,Gerhard,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
a558366a-4925-565b-91ee-e40e80dcd232,Schwinte,Pierre,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
0c98e748-62e8-5b4b-b796-0c56ad0ff0e7,Seipelt,Fritz,TRUE,FALSE,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
5a31a1c3-6ac8-540b-a532-f33ab4a653ff,Seitz,Kari,FALSE,TRUE,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Kari_Seitz
e26119a3-3a38-573a-ae10-af6a67f133ac,Shield,Mark,TRUE,FALSE,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Mark_Shield
71368cdd-81c3-5fe1-9285-8df9506e7555,Shrestha,Gyanu Raja,TRUE,FALSE,Nepal,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,
c0517217-e9dc-509b-819a-1546db5782ea,Shukralla,Nawaf,TRUE,FALSE,Bahrain,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Nawaf_Shukralla
669f652c-6165-5d74-9aa9-c39fdb109320,Siebert,Daniel,TRUE,FALSE,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Daniel_Siebert_(referee)
b2ab218b-dcc9-56f5-875d-6ad5cc499997,Sikazwe,Janny,TRUE,FALSE,Zambia,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Janny_Sikazwe
7804bf8b-a657-56bf-89a5-d44dd6bf6190,Silva,Hernán,TRUE,FALSE,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Hern%C3%A1n_Silva
bf673d7b-b11f-5677-a683-323cf9859e7f,Silva Valente,Carlos,TRUE,FALSE,Portugal,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Carlos_Silva_Valente
38345ddb-d24e-5bad-b7d8-b55eb1893e4d,Silvagno Cavanna,Juan,TRUE,FALSE,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
00260c9b-dd8e-5ffe-b68f-fe523d514ee6,Simon,Carlos Eugênio,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Carlos_Eug%C3%AAnio_Simon
1c8d97d8-fb77-5b5b-95d2-55ba9065048f,Siqueira,Maria Edilene,FALSE,TRUE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
ec0f8ace-224b-5588-bbbf-aea1b80b886d,Skogvang,Bente,FALSE,TRUE,Norway,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
6fd34660-03b0-54cf-a9be-7e9e564f11bf,Skomina,Damir,TRUE,FALSE,Slovenia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Damir_Skomina
c6767498-2ace-5b51-a3c6-40e3d7ad0399,Smith,George,TRUE,FALSE,Scotland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/George_Smith_(referee)
81ced0cb-2a6f-5a91-82d2-c81962897f67,Snoddy,Alan,TRUE,FALSE,Northern Ireland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Alan_Snoddy
590b3ae3-e8a6-57f1-bca2-0956885f2ed2,Socha,David,TRUE,FALSE,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/David_Socha
e420eafc-bbda-5f8f-a421-3879d54774bb,Soriano Aladrén,Emilio,TRUE,FALSE,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Emilio_Soriano_Aladr%C3%A9n
8c721ae6-6747-589f-93bb-83d8b5d1c108,Spirin,Alexey,TRUE,FALSE,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Alexey_Spirin
c7c04b24-d7c8-5494-ac9f-70d592dc2486,Stark,Wolfgang,TRUE,FALSE,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Wolfgang_Stark
cc0e0c11-6b85-53d5-bb2b-48850620c5e2,Staubli,Esther,FALSE,TRUE,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Esther_Staubli
5756e391-f88e-5fad-a347-efe2ea8616e2,Stefanovic,Vasa,TRUE,FALSE,Yugoslavia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
f9cff208-761e-5e53-97a9-a8936854c809,Steiner,Carl Erich,TRUE,FALSE,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
9c1bb076-29e7-5c02-8183-dac4a7368319,Steinhaus,Bibiana,FALSE,TRUE,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Bibiana_Steinhaus
a1a6939b-3bcc-57d7-829a-f862b01d8819,Stupar,Myroslav,TRUE,FALSE,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Myroslav_Stupar
c476247c-ab23-5675-9ab8-de15e974a031,Suppiah,Govindasamy,TRUE,FALSE,Singapore,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Govindasamy_Suppiah
90621bca-109e-5691-974f-cd889e42bdf0,Sánchez,Ángel,TRUE,FALSE,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/%C3%81ngel_S%C3%A1nchez_(referee)
8eef2972-11b5-5bf4-94de-aded1510d88a,Sánchez Arminio,Victoriano,TRUE,FALSE,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
4ea173c1-00dd-5c28-bbea-13e86847737a,Sánchez Ibáñez,Pablo,TRUE,FALSE,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
caa0a4b6-b18f-52b7-a4bb-66d3f1184eb1,Sánchez Yantén,Mario,TRUE,FALSE,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Mario_S%C3%A1nchez_Yant%C3%A9n
fa73cbec-ba83-5af8-be6a-fdb80424063f,Tafesse,Lidya,FALSE,TRUE,Ethiopia,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Lidya_Tafesse
acb5b97e-f5df-5b5e-9893-1af57f52f3bb,Takada,Shizuo,TRUE,FALSE,Japan,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Shizuo_Takada
d43898ef-5720-5471-a569-2b4663744253,Tarekegn,Seyoum,TRUE,FALSE,Ethiopia,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,
b3c8ac4b-1ccf-54b7-944f-2260e3d2f178,Taylor,Anthony,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Anthony_Taylor_(referee)
88b919b3-3719-51a6-b979-6571b94d084c,Taylor,Jack,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Jack_Taylor_(referee)
c10dd3d1-249f-5832-8fe9-fa4ca006c83a,Tejada,Aníbal,TRUE,FALSE,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
8acbff1e-f41c-58f4-82f5-15991f65ddad,Tejada Noriega,Alberto,TRUE,FALSE,Peru,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Alberto_Tejada_Noriega
c0ab2983-da5d-539b-9f6f-d3e605fca3d9,Tello,Facundo,TRUE,FALSE,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Facundo_Tello
94889552-e98a-5c59-b1f5-47bd58e0d18a,Tesanić,Branko,TRUE,FALSE,Yugoslavia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
50508f35-10a7-52f9-a3de-cbad6fc18fcf,Thomas,Clive,TRUE,FALSE,Wales,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Clive_Thomas_(football)
7ab72cc9-d3b9-57cd-ae85-981105ac4ef9,Toro Rendón,John,TRUE,FALSE,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/John_Toro_Rend%C3%B3n
58232a3b-5963-567b-8604-cb07be89d50f,Torres Cadena,José,TRUE,FALSE,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Jos%C3%A9_Torres_Cadena
dbc18bbf-2e18-5d7a-9cd5-9759b5b85d37,Tortura,Sueli,FALSE,TRUE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
97c450cf-c01e-5c6b-a130-d5a8dc6933d2,Tovar,Virginia,FALSE,TRUE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,
f22c0a4f-af1b-53df-8c90-837aae600c52,Traoré,Idrissa,TRUE,FALSE,Mali,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Idrissa_Traor%C3%A9_(referee)
9d1067b3-81b1-5175-bc5e-44ae4d3127b2,Tschenscher,Kurt,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Kurt_Tschenscher
51f15071-c7b7-56e0-802f-5ef91b9082aa,Turpin,Clément,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Cl%C3%A9ment_Turpin
3cb7d969-6632-50d1-8190-46334880a32c,Ulloa Morera,Berny,TRUE,FALSE,Costa Rica,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Berny_Ulloa_Morera
f4070f05-6689-56d3-9d5e-e3fdb4427158,Umpiérrez,Claudia,FALSE,TRUE,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Claudia_Umpi%C3%A9rrez
a6b65233-b7f1-517e-be7f-0baf99b8d268,Un-prasert,Pirom,TRUE,FALSE,Thailand,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Pirom_Un-prasert
4f52c06e-6764-5dea-9e53-2735f9e0897e,Undiano Mallenco,Alberto,TRUE,FALSE,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Alberto_Undiano_Mallenco
f581fe1e-d1e3-58ae-a7b8-4aa90ccf1854,Valentine,Bob,TRUE,FALSE,Scotland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Bob_Valentine_(referee)
ed32a02a-08f9-58e0-bfcb-7b9a231b2729,Valenzuela,Jesús,TRUE,FALSE,Venezuela,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Jesús_Valenzuela
5abdf13c-8295-5fb6-a17f-da744da33750,Vallarino,Ricardo,TRUE,FALSE,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
cef8948a-b04e-543b-ab5d-7b0a326f5729,Vasconcelos,Cláudia,FALSE,TRUE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Cl%C3%A1udia_Vasconcelos
671a17ef-49d2-5734-a173-5b634c87bee0,Vassaras,Kyros,TRUE,FALSE,Greece,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Kyros_Vassaras
cd8e8190-1404-59ef-b272-9fcaa87eab8c,Vautrot,Michel,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Michel_Vautrot
9130dee1-6fe5-52fe-9454-89e83857a8a3,Veissière,Gilles,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Gilles_Veissi%C3%A8re
7b692e8c-597d-5a8c-bd2d-f4b0769eff4d,Velasco Carballo,Carlos,TRUE,FALSE,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Carlos_Velasco_Carballo
e37a6db5-41d3-5c58-beaf-4588b7297486,Venegas,Lucila,FALSE,TRUE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Lucila_Venegas
f368e5ff-b221-5b17-8fba-0215064bc977,Vera,Carlos,TRUE,FALSE,Ecuador,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Carlos_Vera
fcbf60ce-4609-541c-b9bf-751adb15f926,Vianna,Mário,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
526d5d4e-8a4d-5114-a70f-ee978652cccd,Vieira de Moraes,Ayrton,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
254d1d80-7d20-5247-8097-24076fdf5974,Vincenti,Raymond,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
5ed01198-57a7-5730-8738-9538edef36e5,Vinčić,Slavko,TRUE,FALSE,Slovenia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Slavko_Vinčić
e3035d18-8ea8-5872-8db4-53d495961156,Vitulano,Carina,FALSE,TRUE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Carina_Vitulano
260e2fc0-b2ce-593e-bd07-6788381c1a73,Vulivuli,Finau,FALSE,TRUE,Fiji,af3baf15-a112-506c-a9a3-872a8414a8e2,Oceania Football Confederation,OFC,https://en.wikipedia.org/wiki/Finau_Vulivuli
9541dc57-48f1-5399-8bd6-5eb66d52fe5a,Vágner,László,TRUE,FALSE,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_V%C3%A1gner
fd48c6e3-044a-57b4-b321-ad440559ca26,Vázquez,Mario Rubio,TRUE,FALSE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,
69e69c5e-aba5-5860-b484-cc3c9c841d74,Warnken,Alberto,TRUE,FALSE,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
d92957fe-d7b5-56f2-97df-138d0de8dc36,Webb,Howard,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Howard_Webb
ba8b8305-6a0a-50f9-b5af-fbd7918f3a6b,Wegereef,Jan,TRUE,FALSE,Netherlands,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Jan_Wegereef
781665c9-9a48-566e-94a3-0c6a4a0992bc,Welch,Rebecca,FALSE,TRUE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Rebecca_Welch
54668e6f-a64d-5738-abab-b74b91eb4526,Weyland,Hans-Joachim,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
86be1edc-c8de-51dd-b50f-e2fcbcd22ac6,White,Clive,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Clive_White
6ba87509-a7a3-5b59-8ab6-f82b6a50a613,Williams,Ben,TRUE,FALSE,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Ben_Williams_(referee)
343b724c-7f79-519c-97b1-db13abf5ca81,Winsemann,Werner,TRUE,FALSE,Canada,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Werner_Winsemann
d15d610d-022a-5a1a-ba41-6c4d9a12a441,Wright,José Roberto,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Jos%C3%A9_Roberto_Wright
b48acafa-1df1-50e7-a5ab-6e7a547af4ac,Wurtz,Robert,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Robert_Wurtz_(referee)
e8c5e043-c0f7-5fcb-bedb-7db1b5be27ed,Wyssling,Raymond,TRUE,FALSE,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
25b31a9e-6593-5ad9-bad3-083f74769e51,Wójcik,Ryszard,TRUE,FALSE,Poland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Ryszard_W%C3%B3jcik
d0dbf36d-6de4-57b0-8fa9-d87377f0f8b6,Wöhrer,Franz,TRUE,FALSE,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Franz_W%C3%B6hrer
18ed1a55-1f50-508a-ab39-437c60c948f2,Wüthrich,Hans,TRUE,FALSE,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Hans_Wuthrich
4a66a450-9ece-57b9-87ff-685f8054238d,Yamagishi,Sachiko,FALSE,TRUE,Japan,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,
2cab4f45-58bc-541b-a3ac-4161ca090d5a,Yamasaki Maldonado,Arturo,TRUE,FALSE,Peru,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Arturo_Yamasaki
81781b4a-5c78-5e1c-bb2e-92607dd4ed98,Yamashita,Yoshimi,FALSE,TRUE,Japan,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Yoshimi_Yamashita
c7fff6af-e22a-52e8-ac1e-e4ecfdf838dd,Yengo,Omer,TRUE,FALSE,Congo,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,
7ed483b0-96b3-58e0-9434-f682fa232d81,Zečević,Konstantin,TRUE,FALSE,Yugoslavia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
7a9cead7-c3b5-5fb6-84cf-780f0faffcc2,Zhang,Dongqing,FALSE,TRUE,China,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,
dca5f62a-f503-5d11-b0c1-5cb0320e181e,Zhuk,Vadim,TRUE,FALSE,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Vadim_Zhuk
31e3a328-2c82-54bd-ac3a-c6d244f29319,Zsolt,István,TRUE,FALSE,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Istv%C3%A1n_Zsolt
c2dba6cc-2719-5278-aeed-5069c9d80a0e,Zuo,Xiudi,FALSE,TRUE,China,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,
d3ee5582-8a5b-5c04-90d0-a03ad09e0821,da Costa Vieira,Jose,TRUE,FALSE,Portugal,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
d5c58161-7a21-5a07-b281-56628ac2acfe,de Almeida Rêgo,Gilberto,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Gilberto_de_Almeida_R%C3%AAgo
29d60382-0013-5eb8-a9ad-6ad881026094,di Iorio,Salomé,FALSE,TRUE,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Salom%C3%A9_di_Iorio
3a8142cf-582d-5d5d-ba91-f25954735485,van Gemert,Arie,TRUE,FALSE,Netherlands,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
e35cb675-9019-513a-89c2-0cc2b27d89df,van Langenhove,Marcel,TRUE,FALSE,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Marcel_van_Langenhove_(referee)
82726192-b979-5ff2-a211-bc6236040123,van Moorsel,Johannes,TRUE,FALSE,Netherlands,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
3faaaac5-85b3-5984-b9e6-9216e5cbe5b8,van Nuffel,Lucien,TRUE,FALSE,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
709e6dd0-27a9-593b-8f04-c81b69fc0474,van Ravens,Laurens,TRUE,FALSE,Netherlands,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Laurens_van_Ravens
