match_id,match_slug,match_url,title,home_team,away_team,kickoff,round,venue,referee,status,home_score,away_score,category,player,saves,goals_conceded,xgot_faced,goals_prevented,acted_as_sweeper,high_claim,accurate_long_balls,accurate_passes
4667809,iraq-vs-senegal,https://www.fotmob.com/matches/iraq-vs-senegal/18f0co#4667809,Senegal vs Iraq (2026-06-26T19:00:00.000Z),Senegal,Iraq,2026-06-26T19:00:00.000Z,,Toronto Stadium,Anthony Taylor,Full time,5,0,Goalkeeping,Jalal Hassan,6,4,3.68,-0.32,0,0,1/12 (8%),2/13 (15%)
4667809,iraq-vs-senegal,https://www.fotmob.com/matches/iraq-vs-senegal/18f0co#4667809,Senegal vs Iraq (2026-06-26T19:00:00.000Z),Senegal,Iraq,2026-06-26T19:00:00.000Z,,Toronto Stadium,Anthony Taylor,Full time,5,0,Goalkeeping,Ahmed Basil Fadhil,1,1,1.24,0.24,1,1,4/18 (22%),8/22 (36%)
4667809,iraq-vs-senegal,https://www.fotmob.com/matches/iraq-vs-senegal/18f0co#4667809,Senegal vs Iraq (2026-06-26T19:00:00.000Z),Senegal,Iraq,2026-06-26T19:00:00.000Z,,Toronto Stadium,Anthony Taylor,Full time,5,0,Goalkeeping,Mory Diaw,1,0,0.07,0.07,0,3,3/5 (60%),20/22 (91%)
4667814,jordan-vs-algeria,https://www.fotmob.com/matches/jordan-vs-algeria/17tvf0#4667814,Jordan vs Algeria (2026-06-23T03:00:00.000Z),Jordan,Algeria,2026-06-23T03:00:00.000Z,,San Francisco Bay Area Stadium,Slavko Vinčić,Full time,1,2,Goalkeeping,Yazeed Yazeed Abulaila,6,2,2.1,0.1,1,0,7/15 (47%),10/18 (56%)
4667814,jordan-vs-algeria,https://www.fotmob.com/matches/jordan-vs-algeria/17tvf0#4667814,Jordan vs Algeria (2026-06-23T03:00:00.000Z),Jordan,Algeria,2026-06-23T03:00:00.000Z,,San Francisco Bay Area Stadium,Slavko Vinčić,Full time,1,2,Goalkeeping,Luca Zidane,3,1,0.62,-0.38,0,1,1/5 (20%),14/18 (78%)
4667822,portugal-vs-uzbekistan,https://www.fotmob.com/matches/portugal-vs-uzbekistan/2enrsr#4667822,Portugal vs Uzbekistan (2026-06-23T17:00:00.000Z),Portugal,Uzbekistan,2026-06-23T17:00:00.000Z,,Houston Stadium,Jalal Jayed,Full time,5,0,Goalkeeping,Abduvohid Nematov,4,5,3.49,-0.51,1,0,1/13 (8%),10/22 (45%)
4667822,portugal-vs-uzbekistan,https://www.fotmob.com/matches/portugal-vs-uzbekistan/2enrsr#4667822,Portugal vs Uzbekistan (2026-06-23T17:00:00.000Z),Portugal,Uzbekistan,2026-06-23T17:00:00.000Z,,Houston Stadium,Jalal Jayed,Full time,5,0,Goalkeeping,Diogo Costa,2,0,0.09,0.09,3,2,1/5 (20%),11/15 (73%)
4667830,ghana-vs-croatia,https://www.fotmob.com/matches/ghana-vs-croatia/2cpwux#4667830,Croatia vs Ghana (2026-06-27T21:00:00.000Z),Croatia,Ghana,2026-06-27T21:00:00.000Z,,Philadelphia Stadium,Drew Thomas Fischer,Full time,2,1,Goalkeeping,Benjamin Asare,2,2,0.87,-1.13,0,2,1/3 (33%),13/15 (87%)
4667830,ghana-vs-croatia,https://www.fotmob.com/matches/ghana-vs-croatia/2cpwux#4667830,Croatia vs Ghana (2026-06-27T21:00:00.000Z),Croatia,Ghana,2026-06-27T21:00:00.000Z,,Philadelphia Stadium,Drew Thomas Fischer,Full time,2,1,Goalkeeping,Dominik Livakovic,0,1,0.96,-0.04,0,0,3/10 (30%),14/21 (67%)
4667829,panama-vs-england,https://www.fotmob.com/matches/panama-vs-england/1pukme#4667829,Panama vs England (2026-06-27T21:00:00.000Z),Panama,England,2026-06-27T21:00:00.000Z,,New York New Jersey Stadium,Abdulrahman Ibrahim Al Jassim,Full time,0,2,Goalkeeping,Orlando Mosquera,4,2,2.01,0.01,2,0,5/19 (26%),18/33 (55%)
4667829,panama-vs-england,https://www.fotmob.com/matches/panama-vs-england/1pukme#4667829,Panama vs England (2026-06-27T21:00:00.000Z),Panama,England,2026-06-27T21:00:00.000Z,,New York New Jersey Stadium,Abdulrahman Ibrahim Al Jassim,Full time,0,2,Goalkeeping,Jordan Pickford,2,0,0.21,0.21,2,0,3/10 (30%),23/30 (77%)
4653706,morocco-vs-netherlands,https://www.fotmob.com/matches/morocco-vs-netherlands/1e327v#4653706,Netherlands vs Morocco (2026-06-30T01:00:00.000Z),Netherlands,Morocco,2026-06-30T01:00:00.000Z,,Monterrey Stadium,Wilton Pereira Sampaio,Pen: 2 - 3,1,1,Goalkeeping,Bart Verbruggen,5,1,2.28,1.28,0,0,7/18 (39%),19/31 (61%)
4653706,morocco-vs-netherlands,https://www.fotmob.com/matches/morocco-vs-netherlands/1e327v#4653706,Netherlands vs Morocco (2026-06-30T01:00:00.000Z),Netherlands,Morocco,2026-06-30T01:00:00.000Z,,Monterrey Stadium,Wilton Pereira Sampaio,Pen: 2 - 3,1,1,Goalkeeping,Yassine Bounou,1,1,0.16,-0.84,0,0,1/8 (13%),16/23 (70%)
4653705,canada-vs-south-africa,https://www.fotmob.com/matches/canada-vs-south-africa/17s1wd#4653705,South Africa vs Canada (2026-06-28T19:00:00.000Z),South Africa,Canada,2026-06-28T19:00:00.000Z,,Los Angeles Stadium,João Pedro Silva Pinheiro,Full time,0,1,Goalkeeping,Ronwen Williams,5,1,1.67,0.67,0,0,10/18 (56%),77/85 (91%)
4653705,canada-vs-south-africa,https://www.fotmob.com/matches/canada-vs-south-africa/17s1wd#4653705,South Africa vs Canada (2026-06-28T19:00:00.000Z),South Africa,Canada,2026-06-28T19:00:00.000Z,,Los Angeles Stadium,João Pedro Silva Pinheiro,Full time,0,1,Goalkeeping,Maxime Crépeau,1,0,0.11,0.11,0,1,3/10 (30%),16/23 (70%)
4667755,mexico-vs-czechia,https://www.fotmob.com/matches/mexico-vs-czechia/1wualx#4667755,Czechia vs Mexico (2026-06-25T01:00:00.000Z),Czechia,Mexico,2026-06-25T01:00:00.000Z,,Mexico City Stadium,Yael Falcón Pérez,Full time,0,3,Goalkeeping,Matej Kovár,2,3,2.35,-0.65,2,0,5/15 (33%),22/32 (69%)
4667755,mexico-vs-czechia,https://www.fotmob.com/matches/mexico-vs-czechia/1wualx#4667755,Czechia vs Mexico (2026-06-25T01:00:00.000Z),Czechia,Mexico,2026-06-25T01:00:00.000Z,,Mexico City Stadium,Yael Falcón Pérez,Full time,0,3,Goalkeeping,Raúl Rangel,1,0,0.13,0.13,0,0,6/13 (46%),18/25 (72%)
4667755,mexico-vs-czechia,https://www.fotmob.com/matches/mexico-vs-czechia/1wualx#4667755,Czechia vs Mexico (2026-06-25T01:00:00.000Z),Czechia,Mexico,2026-06-25T01:00:00.000Z,,Mexico City Stadium,Yael Falcón Pérez,Full time,0,3,Goalkeeping,Guillermo Ochoa,0,0,0.0,0.0,0,0,3/8 (38%),4/9 (44%)
4653712,ivory-coast-vs-norway,https://www.fotmob.com/matches/ivory-coast-vs-norway/1wsny5#4653712,Ivory Coast vs Norway (2026-06-30T17:00:00.000Z),Ivory Coast,Norway,2026-06-30T17:00:00.000Z,,Dallas Stadium,Jesús Noel Valenzuela Sáez,Full time,1,2,Goalkeeping,Ørjan Håskjold Nyland,4,1,1.4,0.4,1,0,10/16 (63%),24/30 (80%)
4653712,ivory-coast-vs-norway,https://www.fotmob.com/matches/ivory-coast-vs-norway/1wsny5#4653712,Ivory Coast vs Norway (2026-06-30T17:00:00.000Z),Ivory Coast,Norway,2026-06-30T17:00:00.000Z,,Dallas Stadium,Jesús Noel Valenzuela Sáez,Full time,1,2,Goalkeeping,Yahia Fofana,1,2,2.02,0.02,1,0,5/9 (56%),8/12 (67%)
4653704,france-vs-sweden,https://www.fotmob.com/matches/france-vs-sweden/1x6dai#4653704,France vs Sweden (2026-06-30T21:00:00.000Z),France,Sweden,2026-06-30T21:00:00.000Z,,New York New Jersey Stadium,Danny Desmond Makkelie,Full time,3,0,Goalkeeping,Jacob Widell Zetterström,9,3,3.83,0.83,2,1,3/18 (17%),9/24 (38%)
4653704,france-vs-sweden,https://www.fotmob.com/matches/france-vs-sweden/1x6dai#4653704,France vs Sweden (2026-06-30T21:00:00.000Z),France,Sweden,2026-06-30T21:00:00.000Z,,New York New Jersey Stadium,Danny Desmond Makkelie,Full time,3,0,Goalkeeping,Mike Maignan,3,0,0.65,0.65,1,0,1/9 (11%),16/24 (67%)
4653710,senegal-vs-belgium,https://www.fotmob.com/matches/senegal-vs-belgium/1rywdm#4653710,Belgium vs Senegal (2026-07-01T20:00:00.000Z),Belgium,Senegal,2026-07-01T20:00:00.000Z,,Seattle Stadium,Héctor Saíd Martínez Sorto,After extra time,3,2,Goalkeeping,Mory Diaw,3,3,2.3,-0.7,0,2,11/35 (31%),26/50 (52%)
4653710,senegal-vs-belgium,https://www.fotmob.com/matches/senegal-vs-belgium/1rywdm#4653710,Belgium vs Senegal (2026-07-01T20:00:00.000Z),Belgium,Senegal,2026-07-01T20:00:00.000Z,,Seattle Stadium,Héctor Saíd Martínez Sorto,After extra time,3,2,Goalkeeping,Thibaut Courtois,3,2,1.85,-0.15,1,1,6/11 (55%),29/34 (85%)
4653708,spain-vs-austria,https://www.fotmob.com/matches/spain-vs-austria/1urklb#4653708,Spain vs Austria (2026-07-02T19:00:00.000Z),Spain,Austria,2026-07-02T19:00:00.000Z,,Los Angeles Stadium,Glenn Nyberg,Full time,3,0,Goalkeeping,Alexander Schlager,6,3,2.2,-0.8,0,1,2/5 (40%),35/38 (92%)
4653708,spain-vs-austria,https://www.fotmob.com/matches/spain-vs-austria/1urklb#4653708,Spain vs Austria (2026-07-02T19:00:00.000Z),Spain,Austria,2026-07-02T19:00:00.000Z,,Los Angeles Stadium,Glenn Nyberg,Full time,3,0,Goalkeeping,Unai Simón,0,0,0.0,0.0,1,1,4/6 (67%),31/33 (94%)
4653707,portugal-vs-croatia,https://www.fotmob.com/matches/portugal-vs-croatia/2u2izf#4653707,Portugal vs Croatia (2026-07-02T23:00:00.000Z),Portugal,Croatia,2026-07-02T23:00:00.000Z,,Toronto Stadium,Espen Eskås,Full time,2,1,Goalkeeping,Diogo Costa,5,1,1.51,0.51,0,1,3/6 (50%),10/13 (77%)
4653707,portugal-vs-croatia,https://www.fotmob.com/matches/portugal-vs-croatia/2u2izf#4653707,Portugal vs Croatia (2026-07-02T23:00:00.000Z),Portugal,Croatia,2026-07-02T23:00:00.000Z,,Toronto Stadium,Espen Eskås,Full time,2,1,Goalkeeping,Dominik Livakovic,2,2,1.85,-0.15,0,0,2/3 (67%),26/27 (96%)
4653714,dr-congo-vs-england,https://www.fotmob.com/matches/dr-congo-vs-england/1tbjj5#4653714,England vs DR Congo (2026-07-01T16:00:00.000Z),England,DR Congo,2026-07-01T16:00:00.000Z,,Atlanta Stadium,Adham Mohammad Tumah Makhadmeh,Full time,2,1,Goalkeeping,Lionel Mpasi-Nzau,5,2,2.44,0.44,0,2,4/13 (31%),27/36 (75%)
4653714,dr-congo-vs-england,https://www.fotmob.com/matches/dr-congo-vs-england/1tbjj5#4653714,England vs DR Congo (2026-07-01T16:00:00.000Z),England,DR Congo,2026-07-01T16:00:00.000Z,,Atlanta Stadium,Adham Mohammad Tumah Makhadmeh,Full time,2,1,Goalkeeping,Jordan Pickford,1,1,0.3,-0.7,1,0,3/10 (30%),19/26 (73%)
4653713,ecuador-vs-mexico,https://www.fotmob.com/matches/ecuador-vs-mexico/1hlgxf#4653713,Mexico vs Ecuador (2026-07-01T02:00:00.000Z),Mexico,Ecuador,2026-07-01T02:00:00.000Z,,Mexico City Stadium,Slavko Vinčić,Full time,2,0,Goalkeeping,Raúl Rangel,1,0,0.63,0.63,0,1,9/20 (45%),24/35 (69%)
4653713,ecuador-vs-mexico,https://www.fotmob.com/matches/ecuador-vs-mexico/1hlgxf#4653713,Mexico vs Ecuador (2026-07-01T02:00:00.000Z),Mexico,Ecuador,2026-07-01T02:00:00.000Z,,Mexico City Stadium,Slavko Vinčić,Full time,2,0,Goalkeeping,Hernán Galindez,1,2,1.14,-0.86,0,0,4/17 (24%),11/24 (46%)
4653709,usa-vs-bosnia-herzegovina,https://www.fotmob.com/matches/usa-vs-bosnia-herzegovina/2c7uzr#4653709,USA vs Bosnia and Herzegovina (2026-07-02T00:00:00.000Z),USA,Bosnia and Herzegovina,2026-07-02T00:00:00.000Z,,San Francisco Bay Area Stadium,Raphael Claus,Full time,2,0,Goalkeeping,Matt Freese,3,0,0.13,0.13,1,1,3/9 (33%),7/13 (54%)
4653709,usa-vs-bosnia-herzegovina,https://www.fotmob.com/matches/usa-vs-bosnia-herzegovina/2c7uzr#4653709,USA vs Bosnia and Herzegovina (2026-07-02T00:00:00.000Z),USA,Bosnia and Herzegovina,2026-07-02T00:00:00.000Z,,San Francisco Bay Area Stadium,Raphael Claus,Full time,2,0,Goalkeeping,Nikola Vasilj,0,2,0.29,-1.71,1,0,3/15 (20%),20/32 (63%)
4653717,algeria-vs-switzerland,https://www.fotmob.com/matches/algeria-vs-switzerland/1ekwbo#4653717,Switzerland vs Algeria (2026-07-03T03:00:00.000Z),Switzerland,Algeria,2026-07-03T03:00:00.000Z,,,,Full time,2,0,Goalkeeping,Gregor Kobel,2,0,0.28,0.28,2,0,7/19 (37%),26/38 (68%)
4653717,algeria-vs-switzerland,https://www.fotmob.com/matches/algeria-vs-switzerland/1ekwbo#4653717,Switzerland vs Algeria (2026-07-03T03:00:00.000Z),Switzerland,Algeria,2026-07-03T03:00:00.000Z,,,,Full time,2,0,Goalkeeping,Luca Zidane,2,2,1.29,-0.71,1,0,2/10 (20%),25/33 (76%)
4653846,brazil-vs-norway,https://www.fotmob.com/matches/brazil-vs-norway/2bicve#4653846,Brazil vs Norway (2026-07-05T20:00:00.000Z),Brazil,Norway,2026-07-05T20:00:00.000Z,,New York New Jersey Stadium,Ismail Elfath,Full time,1,2,Goalkeeping,Ørjan Håskjold Nyland,4,1,1.76,0.76,0,1,12/27 (44%),26/41 (63%)
4653846,brazil-vs-norway,https://www.fotmob.com/matches/brazil-vs-norway/2bicve#4653846,Brazil vs Norway (2026-07-05T20:00:00.000Z),Brazil,Norway,2026-07-05T20:00:00.000Z,,New York New Jersey Stadium,Ismail Elfath,Full time,1,2,Goalkeeping,Alisson Becker,3,2,1.66,-0.34,2,0,0/5 (0%),11/16 (69%)
4653847,mexico-vs-england,https://www.fotmob.com/matches/mexico-vs-england/1wsny4#4653847,Mexico vs England (2026-07-06T01:00:00.000Z),Mexico,England,2026-07-06T01:00:00.000Z,,Mexico City Stadium,Alireza Faghani,Full time,2,3,Goalkeeping,Jordan Pickford,3,2,1.82,-0.18,0,1,11/26 (42%),19/34 (56%)
4653847,mexico-vs-england,https://www.fotmob.com/matches/mexico-vs-england/1wsny4#4653847,Mexico vs England (2026-07-06T01:00:00.000Z),Mexico,England,2026-07-06T01:00:00.000Z,,Mexico City Stadium,Alireza Faghani,Full time,2,3,Goalkeeping,Raúl Rangel,2,3,2.98,-0.02,0,0,2/2 (100%),17/17 (100%)
4653844,spain-vs-portugal,https://www.fotmob.com/matches/spain-vs-portugal/1vppuu#4653844,Portugal vs Spain (2026-07-06T19:00:00.000Z),Portugal,Spain,2026-07-06T19:00:00.000Z,,Dallas Stadium,Anthony Taylor,Full time,0,1,Goalkeeping,Diogo Costa,5,1,1.46,0.46,1,2,2/11 (18%),19/28 (68%)
4653844,spain-vs-portugal,https://www.fotmob.com/matches/spain-vs-portugal/1vppuu#4653844,Portugal vs Spain (2026-07-06T19:00:00.000Z),Portugal,Spain,2026-07-06T19:00:00.000Z,,Dallas Stadium,Anthony Taylor,Full time,0,1,Goalkeeping,Unai Simón,2,0,0.89,0.89,1,2,3/12 (25%),21/31 (68%)
4653845,usa-vs-belgium,https://www.fotmob.com/matches/usa-vs-belgium/1urw5j#4653845,USA vs Belgium (2026-07-07T00:00:00.000Z),USA,Belgium,2026-07-07T00:00:00.000Z,,Seattle Stadium,Adham Mohammad Tumah Makhadmeh,Full time,1,4,Goalkeeping,Matt Freese,3,4,3.51,-0.49,1,1,2/5 (40%),14/18 (78%)
4653845,usa-vs-belgium,https://www.fotmob.com/matches/usa-vs-belgium/1urw5j#4653845,USA vs Belgium (2026-07-07T00:00:00.000Z),USA,Belgium,2026-07-07T00:00:00.000Z,,Seattle Stadium,Adham Mohammad Tumah Makhadmeh,Full time,1,4,Goalkeeping,Thibaut Courtois,1,1,0.22,-0.78,1,1,7/22 (32%),24/39 (62%)
4653848,argentina-vs-egypt,https://www.fotmob.com/matches/argentina-vs-egypt/2dn9n7#4653848,Argentina vs Egypt (2026-07-07T16:00:00.000Z),Argentina,Egypt,2026-07-07T16:00:00.000Z,,Atlanta Stadium,François Letexier,Full time,3,2,Goalkeeping,Mostafa Ahmed Shobeir,4,3,2.66,-0.34,1,1,4/9 (44%),21/27 (78%)
4653848,argentina-vs-egypt,https://www.fotmob.com/matches/argentina-vs-egypt/2dn9n7#4653848,Argentina vs Egypt (2026-07-07T16:00:00.000Z),Argentina,Egypt,2026-07-07T16:00:00.000Z,,Atlanta Stadium,François Letexier,Full time,3,2,Goalkeeping,Emiliano Martínez,0,2,1.21,-0.79,1,0,2/8 (25%),13/19 (68%)
4653849,switzerland-vs-colombia,https://www.fotmob.com/matches/switzerland-vs-colombia/1urkle#4653849,Switzerland vs Colombia (2026-07-07T20:00:00.000Z),Switzerland,Colombia,2026-07-07T20:00:00.000Z,,,,Pen: 4 - 3,0,0,Goalkeeping,Gregor Kobel,3,0,0.85,0.85,0,1,9/18 (50%),39/48 (81%)
4653849,switzerland-vs-colombia,https://www.fotmob.com/matches/switzerland-vs-colombia/1urkle#4653849,Switzerland vs Colombia (2026-07-07T20:00:00.000Z),Switzerland,Colombia,2026-07-07T20:00:00.000Z,,,,Pen: 4 - 3,0,0,Goalkeeping,Camilo Vargas,2,0,0.09,0.09,0,0,7/21 (33%),35/49 (71%)
4653851,morocco-vs-france,https://www.fotmob.com/matches/morocco-vs-france/1e78fs#4653851,France vs Morocco (2026-07-09T20:00:00.000Z),France,Morocco,2026-07-09T20:00:00.000Z,,Boston Stadium,Facundo Raúl Tello Figueroa,Full time,2,0,Goalkeeping,Yassine Bounou,6,2,2.88,0.88,1,0,1/13 (8%),22/34 (65%)
4653851,morocco-vs-france,https://www.fotmob.com/matches/morocco-vs-france/1e78fs#4653851,France vs Morocco (2026-07-09T20:00:00.000Z),France,Morocco,2026-07-09T20:00:00.000Z,,Boston Stadium,Facundo Raúl Tello Figueroa,Full time,2,0,Goalkeeping,Mike Maignan,1,0,0.04,0.04,0,1,2/7 (29%),13/18 (72%)
4653843,canada-vs-morocco,https://www.fotmob.com/matches/canada-vs-morocco/17e1pm#4653843,Canada vs Morocco (2026-07-04T17:00:00.000Z),Canada,Morocco,2026-07-04T17:00:00.000Z,,Houston Stadium,Michael Oliver,Full time,0,3,Goalkeeping,Yassine Bounou,3,0,0.53,0.53,0,2,1/15 (7%),26/40 (65%)
4653843,canada-vs-morocco,https://www.fotmob.com/matches/canada-vs-morocco/17e1pm#4653843,Canada vs Morocco (2026-07-04T17:00:00.000Z),Canada,Morocco,2026-07-04T17:00:00.000Z,,Houston Stadium,Michael Oliver,Full time,0,3,Goalkeeping,Maxime Crépeau,1,3,2.15,-0.85,1,0,3/8 (38%),17/23 (74%)
4653842,france-vs-paraguay,https://www.fotmob.com/matches/france-vs-paraguay/1hu3vk#4653842,Paraguay vs France (2026-07-04T21:00:00.000Z),Paraguay,France,2026-07-04T21:00:00.000Z,,Philadelphia Stadium,Ilgiz Tantashev,Full time,0,1,Goalkeeping,Orlando Gill,4,1,1.88,0.88,0,1,6/23 (26%),6/23 (26%)
4653842,france-vs-paraguay,https://www.fotmob.com/matches/france-vs-paraguay/1hu3vk#4653842,Paraguay vs France (2026-07-04T21:00:00.000Z),Paraguay,France,2026-07-04T21:00:00.000Z,,Philadelphia Stadium,Ilgiz Tantashev,Full time,0,1,Goalkeeping,Mike Maignan,0,0,0.0,0.0,0,3,5/10 (50%),23/28 (82%)
4653715,cape-verde-vs-argentina,https://www.fotmob.com/matches/cape-verde-vs-argentina/1b81pp#4653715,Argentina vs Cape Verde (2026-07-03T22:00:00.000Z),Argentina,Cape Verde,2026-07-03T22:00:00.000Z,,Miami Stadium,Drew Thomas Fischer,After extra time,3,2,Goalkeeping,Vozinha,8,3,2.42,0.42,3,0,8/17 (47%),22/32 (69%)
4653715,cape-verde-vs-argentina,https://www.fotmob.com/matches/cape-verde-vs-argentina/1b81pp#4653715,Argentina vs Cape Verde (2026-07-03T22:00:00.000Z),Argentina,Cape Verde,2026-07-03T22:00:00.000Z,,Miami Stadium,Drew Thomas Fischer,After extra time,3,2,Goalkeeping,Emiliano Martínez,3,2,1.48,-0.52,0,0,1/7 (14%),22/28 (79%)
4653716,australia-vs-egypt,https://www.fotmob.com/matches/australia-vs-egypt/2dqwke#4653716,Australia vs Egypt (2026-07-03T18:00:00.000Z),Australia,Egypt,2026-07-03T18:00:00.000Z,,Dallas Stadium,Gustavo Adrian Tejera Capo,Pen: 2 - 4,1,1,Goalkeeping,Patrick Beach,3,1,1.14,0.14,0,0,2/13 (15%),17/28 (61%)
4653716,australia-vs-egypt,https://www.fotmob.com/matches/australia-vs-egypt/2dqwke#4653716,Australia vs Egypt (2026-07-03T18:00:00.000Z),Australia,Egypt,2026-07-03T18:00:00.000Z,,Dallas Stadium,Gustavo Adrian Tejera Capo,Pen: 2 - 4,1,1,Goalkeeping,Mostafa Ahmed Shobeir,1,1,0.07,0.07,1,0,7/12 (58%),27/32 (84%)
4653716,australia-vs-egypt,https://www.fotmob.com/matches/australia-vs-egypt/2dqwke#4653716,Australia vs Egypt (2026-07-03T18:00:00.000Z),Australia,Egypt,2026-07-03T18:00:00.000Z,,Dallas Stadium,Gustavo Adrian Tejera Capo,Pen: 2 - 4,1,1,Goalkeeping,Mathew Ryan,0,0,0.0,0.0,0,0,0,0/0 (0%)
4653718,ghana-vs-colombia,https://www.fotmob.com/matches/ghana-vs-colombia/1uqlxk#4653718,Colombia vs Ghana (2026-07-04T01:30:00.000Z),Colombia,Ghana,2026-07-04T01:30:00.000Z,,Kansas City Stadium,Clément Turpin,Full time,1,0,Goalkeeping,Lawrence Ati-Zigi,7,1,2.69,1.69,0,0,2/13 (15%),25/36 (69%)
4653718,ghana-vs-colombia,https://www.fotmob.com/matches/ghana-vs-colombia/1uqlxk#4653718,Colombia vs Ghana (2026-07-04T01:30:00.000Z),Colombia,Ghana,2026-07-04T01:30:00.000Z,,Kansas City Stadium,Clément Turpin,Full time,1,0,Goalkeeping,Camilo Vargas,0,0,0.0,0.0,0,0,3/6 (50%),31/34 (91%)
