match_id,match_slug,match_url,title,home_team,away_team,kickoff,round,venue,referee,status,home_score,away_score,category,player,fotmob_rating,minutes_played,goals,assists,xg,xa,xg_xa,defensive_contributions,xgot,total_shots,shots_on_target,touches_in_opposition_box,successful_dribbles,offsides,touches,accurate_passes,chances_created,passes_into_final_third,accurate_crosses,accurate_long_balls,tackles,interceptions,blocks,recoveries,clearances,headed_clearance,dribbled_past,duels_won,duels_lost,ground_duels_won,aerial_duels_won,fouls_committed,was_fouled,big_chances_missed,dispossessed
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Passes,Koki Ogawa,,,,1.0,,0.0,,,,,,,,,3.0,0/1 (0%),1.0,0.0,0,0/1 (0%),,,,,,,,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Passes,Brian Brobbey,,,,0.0,,0.0,,,,,,,,,2.0,0/0 (0%),0.0,0.0,0/1 (0%),0,,,,,,,,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Passes,Kento Shiogai,,,,0.0,,0.0,,,,,,,,,2.0,1/1 (100%),0.0,0.0,0,0,,,,,,,,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Virgil van Dijk,,,,,,,,9.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,8.0,4.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Shogo Taniguchi,,,,,,,,9.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,9.0,5.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Jan Paul van Hecke,,,,,,,,8.0,,,,,,,,,,,,,2.0,1.0,0.0,2.0,5.0,4.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Tsuyoshi Watanabe,,,,,,,,8.0,,,,,,,,,,,,,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Frenkie de Jong,,,,,,,,7.0,,,,,,,,,,,,,3.0,2.0,0.0,5.0,2.0,1.0,1.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Hiroki Ito,,,,,,,,6.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,5.0,1.0,1.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Daichi Kamada,,,,,,,,5.0,,,,,,,,,,,,,3.0,1.0,0.0,4.0,1.0,0.0,2.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Micky van de Ven,,,,,,,,5.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Keito Nakamura,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Ritsu Doan,,,,,,,,4.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,3.0,2.0,1.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Quinten Timber,,,,,,,,4.0,,,,,,,,,,,,,2.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Kaishu Sano,,,,,,,,3.0,,,,,,,,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,2.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Daizen Maeda,,,,,,,,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.0,1.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Cody Gakpo,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Tijjani Reijnders,,,,,,,,2.0,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Takehiro Tomiyasu,,,,,,,,2.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Ayase Ueda,,,,,,,,2.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Denzel Dumfries,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Ryan Gravenberch,,,,,,,,1.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Takefusa Kubo,,,,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Yukinari Sugawara,,,,,,,,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Teun Koopmeiners,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Brian Brobbey,,,,,,,,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Crysencio Summerville,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Bart Verbruggen,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Zion Suzuki,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Junya Ito,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Donyell Malen,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Nathan Aké,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Memphis Depay,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Koki Ogawa,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Defense,Kento Shiogai,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Cody Gakpo,,,,,,,,,,,,,1/1 (100%),,,,,,,,1.0,,,,,,,7.0,3.0,3/4 (75%),4/6 (67%),0.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Jan Paul van Hecke,,,,,,,,,,,,,0,,,,,,,,2.0,,,,,,,5.0,0.0,3/3 (100%),2/2 (100%),0.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Tsuyoshi Watanabe,,,,,,,,,,,,,0,,,,,,,,2.0,,,,,,,5.0,5.0,3/4 (75%),2/6 (33%),0.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Frenkie de Jong,,,,,,,,,,,,,1/1 (100%),,,,,,,,3.0,,,,,,,5.0,3.0,5/8 (63%),0/0 (0%),2.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Crysencio Summerville,,,,,,,,,,,,,1/1 (100%),,,,,,,,0.0,,,,,,,5.0,2.0,4/6 (67%),1/1 (100%),1.0,3.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Daichi Kamada,,,,,,,,,,,,,1/2 (50%),,,,,,,,3.0,,,,,,,4.0,5.0,4/8 (50%),0/1 (0%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Micky van de Ven,,,,,,,,,,,,,1/1 (100%),,,,,,,,1.0,,,,,,,4.0,3.0,2/4 (50%),2/3 (67%),2.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Denzel Dumfries,,,,,,,,,,,,,0,,,,,,,,1.0,,,,,,,4.0,1.0,1/1 (100%),3/4 (75%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Donyell Malen,,,,,,,,,,,,,2/5 (40%),,,,,,,,0.0,,,,,,,4.0,4.0,2/5 (40%),2/3 (67%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Virgil van Dijk,,,,,,,,,,,,,0/1 (0%),,,,,,,,0.0,,,,,,,3.0,1.0,0/1 (0%),3/3 (100%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Keito Nakamura,,,,,,,,,,,,,1/1 (100%),,,,,,,,1.0,,,,,,,3.0,2.0,3/4 (75%),0/1 (0%),2.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Quinten Timber,,,,,,,,,,,,,0/1 (0%),,,,,,,,2.0,,,,,,,3.0,2.0,2/4 (50%),1/1 (100%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Kaishu Sano,,,,,,,,,,,,,0,,,,,,,,2.0,,,,,,,3.0,8.0,2/6 (33%),1/5 (20%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Ayase Ueda,,,,,,,,,,,,,1/1 (100%),,,,,,,,1.0,,,,,,,3.0,5.0,3/5 (60%),0/3 (0%),1.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Ryan Gravenberch,,,,,,,,,,,,,2/3 (67%),,,,,,,,0.0,,,,,,,3.0,3.0,2/5 (40%),1/1 (100%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Takehiro Tomiyasu,,,,,,,,,,,,,0,,,,,,,,1.0,,,,,,,2.0,2.0,2/3 (67%),0/1 (0%),1.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Teun Koopmeiners,,,,,,,,,,,,,0,,,,,,,,1.0,,,,,,,2.0,1.0,1/2 (50%),1/1 (100%),1.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Junya Ito,,,,,,,,,,,,,0/1 (0%),,,,,,,,0.0,,,,,,,2.0,1.0,1/2 (50%),1/1 (100%),0.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Shogo Taniguchi,,,,,,,,,,,,,0,,,,,,,,0.0,,,,,,,1.0,0.0,1/1 (100%),0/0 (0%),0.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Hiroki Ito,,,,,,,,,,,,,0/1 (0%),,,,,,,,0.0,,,,,,,1.0,6.0,0/3 (0%),1/4 (25%),1.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Ritsu Doan,,,,,,,,,,,,,0/1 (0%),,,,,,,,1.0,,,,,,,1.0,3.0,1/4 (25%),0/0 (0%),1.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Daizen Maeda,,,,,,,,,,,,,0/2 (0%),,,,,,,,0.0,,,,,,,1.0,6.0,0/3 (0%),1/4 (25%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Tijjani Reijnders,,,,,,,,,,,,,0,,,,,,,,0.0,,,,,,,1.0,1.0,0,1/2 (50%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Takefusa Kubo,,,,,,,,,,,,,0,,,,,,,,0.0,,,,,,,1.0,2.0,1/3 (33%),0/0 (0%),1.0,1.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Yukinari Sugawara,,,,,,,,,,,,,0,,,,,,,,0.0,,,,,,,1.0,0.0,0,1/1 (100%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Brian Brobbey,,,,,,,,,,,,,0,,,,,,,,0.0,,,,,,,0.0,0.0,0,0/0 (0%),0.0,0.0,,
4667783,netherlands-vs-japan,https://www.fotmob.com/matches/netherlands-vs-japan/1hn72b#4667783,Netherlands vs Japan (2026-06-14T20:00:00.000Z),Netherlands,Japan,2026-06-14T20:00:00.000Z,FIFA World Cup Round 1,Dallas Stadium,Ismail Elfath,Full time,2,2,Duels,Bart Verbruggen,,,,,,,,,,,,,0,,,,,,,,0.0,,,,,,,0.0,0.0,0,0,0.0,0.0,,
