match_id,date,team_a,team_b,goals_a,goals_b,goal_diff,is_group_stage,is_knockout,host_a,host_b,host_diff,same_confed,elo_a,elo_b,elo_diff,elo_prob_a,a_gf_avg,a_ga_avg,a_gd_avg,a_win_rate,a_draw_rate,a_matches_seen,b_gf_avg,b_ga_avg,b_gd_avg,b_win_rate,b_draw_rate,b_matches_seen,gf_diff,ga_diff,gd_diff,win_rate_diff,abs_host_diff,abs_elo_diff,abs_gf_diff,abs_ga_diff,abs_gd_diff,mean_draw_rate,abs_draw_rate_diff,form_expected_total,yellow_cards_a,yellow_cards_b,red_cards_a,red_cards_b,second_yellow_cards_a,second_yellow_cards_b,sending_offs_a,sending_offs_b,penalty_goals_a,penalty_goals_b,penalty_kicks_a,penalty_kicks_b,penalty_kicks_converted_a,penalty_kicks_converted_b,own_goals_a,own_goals_b,substitutions_a,substitutions_b,qual_a_gf_avg,qual_a_ga_avg,qual_a_gd_avg,qual_a_draw_rate,qual_a_clean_sheet_rate,qual_a_matches_seen,qual_b_gf_avg,qual_b_ga_avg,qual_b_gd_avg,qual_b_draw_rate,qual_b_clean_sheet_rate,qual_b_matches_seen,qual_abs_gd_diff,qual_mean_draw_rate,qual_abs_draw_rate_diff,qual_expected_total,qual_min_matches_seen
ef4f50ed-2ab6-5059-b0ff-6b5e9b1b3b07,1958-06-11,Yugoslavia,France,3,2,1,1,0,0,0,0,1,1521.260744332843,1508.6743368270377,12.586407505805255,0.5181053768347821,1.7,1.4,0.3,0.5,0.2,10,2.2222222222222223,1.7777777777777777,0.4444444444444444,0.4444444444444444,0.0,9,-0.5222222222222224,-0.37777777777777777,-0.14444444444444443,0.05555555555555558,0,12.586407505805255,0.5222222222222224,0.37777777777777777,0.14444444444444443,0.1,0.2,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
c45ec56d-ed33-5242-a500-94d47329d7f1,1958-06-11,Argentina,Northern Ireland,3,1,2,1,0,0,0,0,0,1527.922441353702,1511.7485581270344,16.173883226667613,0.5232592896589214,3.0,2.142857142857143,0.8571428571428571,0.5714285714285714,0.0,7,1.0,0.0,1.0,1.0,0.0,1,2.0,2.142857142857143,-0.1428571428571429,-0.4285714285714286,0,16.173883226667613,2.0,2.142857142857143,0.1428571428571429,0.0,0.0,3.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
2ebbc135-3e4b-5252-8daa-4dc5cd4cc64c,1958-06-11,Soviet Union,Austria,2,0,2,1,0,0,0,0,1,1499.9290817786652,1531.285662504785,-31.356580726119773,0.4549963764290668,2.0,2.0,0.0,0.0,1.0,1,2.4,2.2,0.2,0.6,0.0,10,-0.3999999999999999,-0.20000000000000018,-0.2,-0.6,0,31.356580726119773,0.3999999999999999,0.20000000000000018,0.2,0.5,1.0,4.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
bbc940ea-42c5-588e-a6cc-5da7ebdff511,1958-06-11,Brazil,England,0,0,0,1,0,0,0,0,0,1609.9854521341927,1498.0176015033553,111.96785063083735,0.6557787314702082,3.1666666666666665,1.25,1.9166666666666667,0.5833333333333334,0.16666666666666666,18,1.7142857142857142,1.7142857142857142,0.0,0.2857142857142857,0.2857142857142857,7,1.4523809523809523,-0.4642857142857142,1.9166666666666667,0.29761904761904767,0,111.96785063083735,1.4523809523809523,0.4642857142857142,1.9166666666666667,0.22619047619047616,0.11904761904761904,3.9226190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
09ee0139-9643-5e64-b9c5-fb57d542fd0c,1958-06-11,Paraguay,Scotland,3,2,1,1,0,0,0,0,0,1457.4581182454228,1470.9240274303816,-13.465909184958718,0.4806306966776314,1.2,2.8,-1.6,0.2,0.2,5,0.3333333333333333,3.0,-2.6666666666666665,0.0,0.3333333333333333,3,0.8666666666666667,-0.20000000000000018,1.0666666666666664,0.2,0,13.465909184958718,0.8666666666666667,0.20000000000000018,1.0666666666666664,0.26666666666666666,0.1333333333333333,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
d77423b7-6889-5a9d-9611-68c180c4110e,1958-06-11,West Germany,Czechoslovakia,2,2,0,1,0,0,0,0,1,1600.3586155764283,1480.9703883058721,119.38822727055617,0.665355760738409,4.0,2.142857142857143,1.8571428571428572,0.8571428571428571,0.0,7,1.4,1.7,-0.3,0.4,0.1,10,2.6,0.44285714285714284,2.157142857142857,0.4571428571428571,0,119.38822727055617,2.6,0.44285714285714284,2.157142857142857,0.05,0.1,4.621428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
e6a3dc02-9f9f-56f2-869a-1644ed170337,1958-06-12,Sweden,Hungary,2,1,1,1,0,1,0,1,1,1510.6369177117185,1623.7810386920112,-113.14412098029266,0.3426944115303579,2.6363636363636362,2.5454545454545454,0.09090909090909091,0.45454545454545453,0.09090909090909091,11,4.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.08333333333333333,12,-1.3636363636363638,0.8787878787878787,-2.2424242424242427,-0.2121212121212121,1,113.14412098029266,1.3636363636363638,0.8787878787878787,2.2424242424242427,0.08712121212121213,0.007575757575757583,5.424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
2b13e862-a0ac-5ddc-b484-d0598455169a,1958-06-15,Sweden,Wales,0,0,0,1,0,1,0,1,1,1526.41225183499,1499.6252874120275,26.786964422962456,0.5384733388469505,2.5833333333333335,2.4166666666666665,0.16666666666666666,0.5,0.08333333333333333,12,1.0,1.0,0.0,0.0,1.0,2,1.5833333333333335,1.4166666666666665,0.16666666666666666,0.5,1,26.786964422962456,1.5833333333333335,1.4166666666666665,0.16666666666666666,0.5416666666666666,0.9166666666666666,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
6948b864-ef0d-5b19-a73b-58b00623889d,1958-06-15,Brazil,Soviet Union,2,0,2,1,0,0,0,0,0,1606.2467625789077,1517.8915121253756,88.35525045353211,0.6244814387148605,3.0833333333333335,1.0833333333333333,2.0,0.5833333333333334,0.25,19,2.0,1.0,1.0,0.5,0.5,2,1.0833333333333335,0.08333333333333326,1.0,0.08333333333333337,0,88.35525045353211,1.0833333333333335,0.08333333333333326,1.0,0.375,0.25,3.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
0ea7ba22-e9fb-5a41-9edb-f45b15610437,1958-06-15,Paraguay,Yugoslavia,3,3,0,1,0,0,0,0,0,1469.9229815251597,1532.8262152888083,-62.903233763648586,0.4104512811232132,1.5,2.6666666666666665,-1.1666666666666667,0.3333333333333333,0.16666666666666666,6,1.8181818181818181,1.4545454545454546,0.36363636363636365,0.5454545454545454,0.18181818181818182,11,-0.3181818181818181,1.212121212121212,-1.5303030303030303,-0.2121212121212121,0,62.903233763648586,0.3181818181818181,1.212121212121212,1.5303030303030303,0.17424242424242425,0.015151515151515166,3.7196969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
d875c2e5-4063-591a-b569-776c725d6b3f,1958-06-15,France,Scotland,2,1,1,1,0,0,0,0,1,1497.1088658710723,1458.4591641506447,38.64970172042763,0.5553930845016278,2.2,1.9,0.3,0.4,0.0,10,0.75,3.0,-2.25,0.0,0.25,4,1.4500000000000002,-1.1,2.55,0.4,0,38.64970172042763,1.4500000000000002,1.1,2.55,0.125,0.25,3.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
77a195cd-f990-565b-b749-256f53b5690e,1958-06-15,Hungary,Mexico,4,0,4,1,0,0,0,0,0,1608.0057045687397,1368.2723280690673,239.73337649967243,0.7989936096650292,3.75,1.6666666666666667,2.0833333333333335,0.5833333333333334,0.08333333333333333,13,0.9,3.5,-2.6,0.0,0.1,10,2.85,-1.8333333333333333,4.683333333333334,0.5833333333333334,0,239.73337649967243,2.85,1.8333333333333333,4.683333333333334,0.09166666666666667,0.016666666666666677,4.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
6b7048e6-c03c-56d3-b6d3-b3a3075e01a4,1958-06-15,England,Austria,2,2,0,1,0,0,0,0,1,1501.7562910586403,1513.3232321580747,-11.566941099434416,0.48335998102200717,1.5,1.5,0.0,0.25,0.375,8,2.1818181818181817,2.1818181818181817,0.0,0.5454545454545454,0.0,11,-0.6818181818181817,-0.6818181818181817,0.0,-0.2954545454545454,0,11.566941099434416,0.6818181818181817,0.6818181818181817,0.0,0.1875,0.375,3.6818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
3f708dac-d7aa-527c-9474-8cffdc462b49,1958-06-15,Czechoslovakia,Argentina,6,1,5,1,0,0,0,0,0,1484.938926563594,1543.6350374403742,-58.69611087678027,0.4163240622747425,1.4545454545454546,1.7272727272727273,-0.2727272727272727,0.36363636363636365,0.18181818181818182,11,3.0,2.0,1.0,0.625,0.0,8,-1.5454545454545454,-0.2727272727272727,-1.2727272727272727,-0.26136363636363635,0,58.69611087678027,1.5454545454545454,0.2727272727272727,1.2727272727272727,0.09090909090909091,0.18181818181818182,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
97d383e7-5f2b-550f-8aaf-6443ecd2e03d,1958-06-15,West Germany,Northern Ireland,2,2,0,1,0,0,0,0,1,1596.3900773187065,1496.0359620403622,100.35411527834435,0.6405344876890416,3.75,2.125,1.625,0.75,0.125,8,1.0,1.5,-0.5,0.5,0.0,2,2.75,0.625,2.125,0.25,0,100.35411527834435,2.75,0.625,2.125,0.0625,0.125,4.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
92b86148-b428-5848-81f1-ec56dbb137e5,1958-06-17,Wales,Hungary,2,1,1,1,0,0,0,0,1,1500.5486475443543,1617.7109237261386,-117.16227618178436,0.33750330272333257,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,3,4.0,1.5,2.5,0.6666666666666666,0.08333333333333333,14,-3.3333333333333335,-0.8333333333333334,-2.5,-0.6666666666666666,0,117.16227618178436,3.3333333333333335,0.8333333333333334,2.5,0.5416666666666666,0.9166666666666666,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
99a3732b-8be4-5488-bd8e-c38eaa111253,1958-06-17,Soviet Union,England,1,0,1,1,0,0,0,0,1,1505.5150329438509,1502.1556515141122,3.3593814297387325,0.5048343878447304,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1.5555555555555556,1.5555555555555556,0.0,0.2222222222222222,0.4444444444444444,9,-0.22222222222222232,-0.22222222222222232,0.0,0.1111111111111111,0,3.3593814297387325,0.22222222222222232,0.22222222222222232,0.0,0.38888888888888884,0.1111111111111111,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
116eb400-2768-5301-8200-552dbef0dcfa,1958-06-17,Northern Ireland,Czechoslovakia,2,1,1,1,0,0,0,0,1,1499.4087897448992,1516.3131332149878,-16.904343470088634,0.4756918724831607,1.3333333333333333,1.6666666666666667,-0.3333333333333333,0.3333333333333333,0.3333333333333333,3,1.8333333333333333,1.6666666666666667,0.16666666666666666,0.4166666666666667,0.16666666666666666,12,-0.5,0.0,-0.5,-0.08333333333333337,0,16.904343470088634,0.5,0.0,0.5,0.25,0.16666666666666666,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
eb6e2914-7561-5250-a154-dfba24fe3198,1958-06-19,Brazil,Wales,1,0,1,0,1,0,0,0,0,1618.6232417604324,1516.4485682789943,102.17467348143805,0.6429439319644317,2.9166666666666665,0.9166666666666666,2.0,0.5833333333333334,0.25,20,1.0,0.75,0.25,0.25,0.75,4,1.9166666666666665,0.16666666666666663,1.75,0.33333333333333337,0,102.17467348143805,1.9166666666666665,0.16666666666666663,1.75,0.5,0.5,2.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
cb3b03d3-985e-5fc1-a828-9174ab593b12,1958-06-19,West Germany,Yugoslavia,1,0,1,0,1,0,0,0,1,1593.0172496141695,1530.6770460357654,62.340203578404044,0.5887642162964195,3.5555555555555554,2.111111111111111,1.4444444444444444,0.6666666666666666,0.2222222222222222,9,1.9166666666666667,1.5833333333333333,0.3333333333333333,0.5,0.25,12,1.6388888888888886,0.5277777777777779,1.1111111111111112,0.16666666666666663,0,62.340203578404044,1.6388888888888886,0.5277777777777779,1.1111111111111112,0.2361111111111111,0.02777777777777779,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
728ca4fa-cd78-5f14-8c8a-a536752c26c1,1958-06-19,Sweden,Soviet Union,2,0,2,0,1,1,0,1,1,1525.4888917026633,1517.3990076355774,8.089884067085904,0.511640175457798,2.3333333333333335,2.25,0.08333333333333333,0.4166666666666667,0.16666666666666666,13,1.25,1.0,0.25,0.5,0.25,4,1.0833333333333335,1.25,-0.16666666666666669,-0.08333333333333331,1,8.089884067085904,1.0833333333333335,1.25,0.16666666666666669,0.20833333333333331,0.08333333333333334,3.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
6559d5b1-49ce-521d-82d2-58f0e93da060,1958-06-19,France,Northern Ireland,4,0,4,0,1,0,0,0,1,1507.7794318430333,1511.9921848053034,-4.212752962270088,0.49393765823989966,2.1818181818181817,1.8181818181818181,0.36363636363636365,0.45454545454545453,0.0,11,1.5,1.5,0.0,0.5,0.25,4,0.6818181818181817,0.3181818181818181,0.36363636363636365,-0.04545454545454547,0,4.212752962270088,0.6818181818181817,0.3181818181818181,0.36363636363636365,0.125,0.25,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
7445e711-1609-5bff-ac93-2fd2188ba39d,1958-06-24,Sweden,West Germany,3,1,2,0,1,1,0,1,1,1541.5844348386793,1602.8869084230555,-61.30247358437623,0.41268289330020486,2.4166666666666665,2.0833333333333335,0.3333333333333333,0.5,0.16666666666666666,14,3.3,1.9,1.4,0.7,0.2,10,-0.8833333333333333,0.18333333333333357,-1.0666666666666667,-0.19999999999999996,1,61.30247358437623,0.8833333333333333,0.18333333333333357,1.0666666666666667,0.18333333333333335,0.033333333333333354,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
c43da706-2ce9-5715-a088-3d7179988612,1958-06-24,Brazil,France,5,2,3,0,1,0,0,0,0,1627.192587393286,1532.21370940955,94.97887798373608,0.6333794665664826,2.6666666666666665,0.9166666666666666,1.75,0.5833333333333334,0.25,21,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.5,0.0,12,0.33333333333333304,-0.7500000000000001,1.0833333333333335,0.08333333333333337,0,94.97887798373608,0.33333333333333304,0.7500000000000001,1.0833333333333335,0.125,0.25,3.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
b6c853ec-23af-5646-9062-90303e9abeec,1958-06-28,France,West Germany,6,3,3,0,1,0,0,0,1,1516.9663900644603,1583.5298947000936,-66.56350463563331,0.405362479245923,2.1666666666666665,2.0,0.16666666666666666,0.4166666666666667,0.0,13,3.090909090909091,2.0,1.0909090909090908,0.6363636363636364,0.18181818181818182,11,-0.9242424242424243,0.0,-0.9242424242424242,-0.21969696969696967,0,66.56350463563331,0.9242424242424243,0.0,0.9242424242424242,0.09090909090909091,0.18181818181818182,4.628787878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
00f2c6c7-b83a-595b-a500-0f3a4c1f9fd3,1958-06-29,Brazil,Sweden,5,2,3,0,1,0,1,-1,0,1642.4399067383756,1560.9414485616412,81.4984581767344,0.6151808574088964,2.9166666666666665,0.9166666666666666,2.0,0.6666666666666666,0.16666666666666666,22,2.0,2.1666666666666665,-0.16666666666666666,0.5,0.16666666666666666,15,0.9166666666666665,-1.25,2.1666666666666665,0.16666666666666663,1,81.4984581767344,0.9166666666666665,1.25,2.1666666666666665,0.16666666666666666,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
4d524296-4d35-5960-8f17-61d31e75dc39,1962-05-30,Chile,Switzerland,3,1,2,1,0,1,0,1,0,1502.8958712350825,1504.0823897690047,-1.1865185339222535,0.4982924692076737,1.6666666666666667,1.5,0.16666666666666666,0.5,0.0,6,2.0833333333333335,2.25,-0.16666666666666666,0.4166666666666667,0.16666666666666666,12,-0.41666666666666674,-0.75,0.3333333333333333,0.08333333333333331,1,1.1865185339222535,0.41666666666666674,0.75,0.3333333333333333,0.08333333333333333,0.16666666666666666,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
a83473c2-82d5-59b4-9336-cda8ea09a749,1962-05-30,Brazil,Mexico,2,0,2,1,0,0,0,0,0,1658.4440849611267,1358.5671089116684,299.87697604945834,0.8489296421296055,3.1666666666666665,1.0833333333333333,2.0833333333333335,0.6666666666666666,0.16666666666666666,23,0.8181818181818182,3.5454545454545454,-2.727272727272727,0.0,0.09090909090909091,11,2.348484848484848,-2.462121212121212,4.8106060606060606,0.6666666666666666,0,299.87697604945834,2.348484848484848,2.462121212121212,4.8106060606060606,0.12878787878787878,0.07575757575757575,4.306818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
19649b36-4db5-5fde-8fdb-118eddc9bf69,1962-05-30,Uruguay,Colombia,2,1,1,1,0,0,0,0,1,1621.1317192104589,1500.0,121.13171921045887,0.667586707121509,3.75,1.4166666666666667,2.3333333333333335,0.75,0.08333333333333333,13,1.25,1.25,0.0,0.33,0.25,0,2.5,0.16666666666666674,2.3333333333333335,0.42,0,121.13171921045887,2.5,0.16666666666666674,2.3333333333333335,0.16666666666666666,0.16666666666666669,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
d21cccdd-d027-5694-9af5-e2b65949d0e2,1962-05-30,Argentina,Bulgaria,1,0,1,1,0,0,0,0,0,1512.2608307889802,1500.0,12.260830788980229,0.5176374328957334,2.7777777777777777,2.4444444444444446,0.3333333333333333,0.5555555555555556,0.0,9,1.25,1.25,0.0,0.33,0.25,0,1.5277777777777777,1.1944444444444446,0.3333333333333333,0.22555555555555556,0,12.260830788980229,1.5277777777777777,1.1944444444444446,0.3333333333333333,0.125,0.25,3.861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
631fcf21-7159-5310-ba15-51dc70a6eb48,1962-05-31,Czechoslovakia,Spain,1,0,1,1,0,0,0,0,1,1503.7297381545836,1506.5865142416244,-2.856776087040771,0.4958888613793961,1.75,1.75,0.0,0.3333333333333333,0.16666666666666666,13,1.5555555555555556,1.6666666666666667,-0.1111111111111111,0.4444444444444444,0.2222222222222222,9,0.19444444444444442,0.08333333333333326,0.1111111111111111,-0.1111111111111111,0,2.856776087040771,0.19444444444444442,0.08333333333333326,0.1111111111111111,0.19444444444444442,0.05555555555555555,3.361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
1c8ec5bb-b982-5802-ac8a-3b7db9552e54,1962-05-31,West Germany,Italy,0,0,0,1,0,0,0,0,1,1558.7996154421428,1577.0479694313922,-18.24835398924938,0.47376262984253364,3.0833333333333335,2.3333333333333335,0.75,0.5833333333333334,0.16666666666666666,12,2.0833333333333335,1.3333333333333333,0.75,0.75,0.0,14,1.0,1.0000000000000002,0.0,-0.16666666666666663,0,18.24835398924938,1.0,1.0000000000000002,0.0,0.08333333333333333,0.16666666666666666,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
7bdc9bc7-8b9a-584c-8d20-503c9abe5daa,1962-05-31,Soviet Union,Yugoslavia,2,0,2,1,0,0,0,0,1,1501.3034644995614,1520.8073872268794,-19.503922727318013,0.4719610461655292,1.0,1.2,-0.2,0.4,0.2,5,1.75,1.5833333333333333,0.16666666666666666,0.4166666666666667,0.25,13,-0.75,-0.3833333333333333,-0.3666666666666667,-0.016666666666666663,0,19.503922727318013,0.75,0.3833333333333333,0.3666666666666667,0.225,0.04999999999999999,2.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.25,0.25,0.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.5,0.0
